,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
273,972.7479503026016,1175.8039399285326,2357.4388795591613,2776.927858127596,179326.90783824254,128086.8264560828,113113.50522106525,64571.804701046036,12531.504359769235,16744.573144524824,8694.706555790075,11242.853425606021,4565.329766758684,8558.192562764532,3093.8598419356367,1136.701941926242,8754.045552758462,25088.39071824171,141147.57978881284,OAS1_0264_MR1_mpr-3,21680.68589234032,113113.50522106525,12761.314348028312,476658.8436476439
274,897.6309541403062,970.346950425268,2536.4848704117558,1618.9599172878277,147061.92848665058,105544.86760774464,107118.89452732808,44200.00674183504,10714.290452610143,15109.492228060615,7172.815633543019,10981.144438976655,4436.36177334762,7476.370618034488,2881.8858527653238,960.7429509159334,8501.254565673476,19702.261993417396,116838.82803073965,OAS1_0376_MR1_mpr-3,21819.25788526072,107118.89452732808,29314.150502348923,483497.57729825506
277,1293.1099339354048,1358.2799306058894,1904.6789026905312,1184.0359395079622,139926.84285117994,97558.79901575048,92402.82327916773,46123.89364354423,11472.663413865099,12024.207385686885,7617.34361083222,9827.2924979266,3740.7578088858154,5896.1696987664745,2712.100861439588,1006.3619485852726,7140.916635172731,21604.882896213072,114445.71715300294,OAS1_0330_MR1_mpr-3,18632.102048091547,92402.82327916773,19659.04399562539,392421.8209512879
280,1263.9549354249248,833.4899574172504,1923.8869017092004,2007.2358974509254,178763.70186701656,99188.73493247754,107628.93550127026,48159.59853954069,12096.58038198937,15413.39021253456,8088.968586737043,10964.680439817796,4454.197772436384,6047.089691056018,2970.3798482441925,1073.5899451506145,7558.347613846308,22843.79883291723,121349.96380026708,OAS1_0377_MR1_mpr-3,19625.429997342722,107628.93550127026,12741.077349062214,449878.4340158469
281,1502.6829232283842,2905.209851573708,3192.9868368712687,1724.2609119080319,133881.4681600363,92909.7772532676,83525.98373268277,37559.870081077606,11399.261417615184,10819.934447212823,7895.173596637971,9932.250492564328,3656.379813196662,6342.755675950531,2690.8348625260614,1064.6719456062324,6532.43466625989,17971.14108185984,113381.04520739672,OAS1_0300_MR1_mpr-3,16200.575172317518,83525.98373268277,48909.053501251256,386850.12923594395
282,1007.7339485151775,909.9789535094507,1733.5219114348902,2392.424877771737,174762.6070714313,113409.51420594224,114322.23715931151,55182.18018075911,12382.299367392072,14897.175238907825,6896.0146476846985,11666.115403981694,4357.471777378086,6476.86866909874,3225.914835188987,1131.8999421715744,7612.198611095077,21399.08290672733,131853.9952636193,OAS1_0043_MR1_mpr-3,19144.201021928562,114322.23715931151,12623.428355072865,422453.87041695963
286,969.6609504603155,796.7889592922932,1511.6009227727664,1270.8149350744495,146031.2135393095,92128.42329318673,92986.26624935979,45159.034692838584,9645.845507196671,13118.034329803595,6080.017689373736,8379.83257187689,3408.7338258488207,6562.618664717798,2822.5468557969352,893.1719543681152,6790.713653064495,18333.00606337227,112843.22123487398,OAS1_0200_MR1_mpr-3,19543.4530015309,92986.26624935979,18021.905079266322,392592.6349425611
288,1383.3189293266546,1000.1879489007003,1590.8339187247766,1775.3679092969908,159145.47486930585,107629.96450121768,100692.10385567088,48225.11153619364,11351.927420033462,14456.76326140834,6850.39565001536,10255.013476074466,3738.6998089909584,6125.636687043076,2874.682853133323,1033.4589472008952,7376.557623133904,21272.515913193594,131079.84430317042,OAS1_0295_MR1_mpr-3,18315.170064283506,100692.10385567088,11549.152409957298,393783.5308817186
289,1204.9589384390124,1849.4559055118575,2508.7018718311806,2882.9148527127527,162511.67669732764,110229.56136840508,99203.14093174155,45652.61166762189,11407.83641717709,13947.065287448655,6836.67565071631,9889.032494772324,4383.53977604628,6561.246664787894,2972.094848156574,968.2889505304106,7713.383605925566,22553.963847724815,127931.1044640386,OAS1_0113_MR1_mpr-3,22279.9068617263,99203.14093174155,64831.79868776302,442171.56740958843
291,1820.6439069838539,1325.0089323056945,1841.223905932428,2649.3318646464368,187133.58743940166,137348.1689829236,120139.17386212596,54231.72722931746,13899.731289866935,15954.644184882058,8351.706573313839,9476.060515870937,4751.57875724328,7494.206617123252,3661.8678129162818,1175.8039399285326,8837.05154851771,25468.0916988429,146708.29550471756,OAS1_0069_MR1_mpr-3,22956.302827169435,120139.17386212596,24094.376769025585,484421.27625106357
294,1055.410946079374,974.4629502149828,1310.6029330416927,1982.8828986951128,145544.4965641757,102346.0497711713,91353.24333279044,44503.5617263265,10704.686453100809,12387.787367111692,7256.507629267221,9755.605501589067,3887.9048013681204,6543.7536656816055,3078.4248427242064,1104.1169435909994,6662.774659600858,18424.244058710945,114779.45613595232,OAS1_0229_MR1_mpr-3,17634.658099050655,91353.24333279044,15101.603228463662,381035.2505330244
304,1119.55194280243,990.2409494088896,1713.2849124687923,1851.1709054242388,162517.50769702974,115855.79008096276,101626.09280795367,44848.276708715115,11646.221404998072,17181.898122182025,7538.453614862687,9829.693497803933,4830.811753195289,7596.077611918694,3613.1618154046564,1141.160941698433,9187.597530608422,22731.980838629977,142727.0947081159,OAS1_0018_MR1_mpr-3,25665.659688749212,101626.09280795367,17909.05808503164,511689.4318579418
314,1380.5749294668447,1450.8899258744727,2011.6948972231166,2085.782893437983,174463.16808672954,131108.31330171594,125195.67960379062,58785.39499667196,12266.365373315104,15409.274212744844,8959.845542244202,10749.619450805196,4524.512768844012,7931.531594780452,3449.893823745969,1183.3499395430097,8798.635550480372,21918.041880213874,131187.88929765043,OAS1_0381_MR1_mpr-3,21274.573913088458,125195.67960379062,37403.119089085965,541755.0953218961
316,1615.8729174455416,2608.1718667492887,5847.463701254849,2828.3778554990313,147606.61245882284,92081.4322955875,95920.63109944398,41461.1518817623,13919.968288833032,12902.287340826046,7844.066599249011,9143.350532868988,4052.5447929567126,5412.88272345746,2177.363888759138,990.2409494088896,7305.8996267438,20620.815946488754,114334.24215869818,OAS1_0399_MR1_mpr-3,21679.313892410413,95920.63109944398,56232.10312711887,407629.06817435427
318,897.9739541227824,896.2589542104013,1740.0389111019385,1503.3689231933367,146824.572498777,90927.23735455496,90527.64237497015,48335.557530551,8074.562587473041,14399.139264352332,6760.18665462411,9209.892529469376,3800.096805854204,6224.077682013754,2434.9568755987902,794.3879594149596,7808.394601071483,15869.580189227952,128597.89642997239,OAS1_0168_MR1_mpr-3,21130.856920430913,90527.64237497015,17991.37808082594,440534.4284932294
320,1207.3599383163462,1676.240914361359,1884.4419037244334,1340.100931534649,134555.12012561964,97130.04903765519,85072.91365365058,45463.961677259955,11261.375424659738,12642.293354109059,6598.633662877803,8603.81156043387,3915.3447999662194,7154.979634454256,2604.39886694205,957.312951091171,7296.63862721694,18185.859070889965,117429.81700054619,OAS1_0259_MR1_mpr-3,18701.04504456927,85072.91365365058,20184.176968796506,367618.8062184665
321,1348.3329311140785,1487.9339239819062,1806.5809077023282,1596.3219184443963,148706.27040264165,83153.1427517311,97070.7100406868,45955.137652165926,9637.95650759972,13014.791335078251,6645.624660477048,7937.362594482547,3505.1168209246425,4994.765744818929,1651.8879156055464,790.614959607721,6784.196653397446,20614.98494678666,111528.84530202503,OAS1_0082_MR1_mpr-3,20086.078973808304,97070.7100406868,28340.030552116415,380551.6205577329
324,1166.199940419198,2303.9308822928683,4638.045763043646,1649.829915710689,120548.3728412201,84181.79969917733,74967.10516995328,40877.36591158775,9749.774501886972,12395.333366726169,6474.810669203882,7248.961629652744,3375.1198275661495,5909.203698100571,2515.9048714631817,685.6569649699932,6597.94766291285,17593.155101171033,97281.99802989216,OAS1_0445_MR1_mpr-3,16702.727146662724,74967.10516995328,57294.03107286529,320606.1996203263
327,967.2599505829819,707.6089638484722,1831.276906440617,1416.5899276268492,125951.30856518575,75592.73713798994,92512.24027357766,47993.586548022184,8133.558584458953,12286.945372263679,5948.991696067815,8268.357577572113,3266.0458331387067,4761.182756752614,1945.4959006052031,751.8559615879064,6773.906653923159,15289.567218860639,113504.18220110568,OAS1_0027_MR1_mpr-3,18853.68003677119,92512.24027357766,18381.026060918943,368074.6531951773
333,1179.9199397182474,877.0509551917321,2520.3638712353722,2033.6468961015955,164387.54360149015,113467.13820299823,118807.99093013571,45476.309676629106,10852.862445530542,13202.755325475227,7766.548603209382,9038.39253823126,4018.930794674042,6823.98465136469,2819.8028559371255,966.5739506180294,6830.158651049262,18433.50505823781,123759.53867716262,OAS1_0431_MR1_mpr-3,17238.150119308128,118807.99093013571,15335.529216512454,392012.96497217624
335,1354.1639308161746,1716.7149122935546,2250.765885009052,1824.7599067735687,138758.92791084838,85839.86161446745,84406.46468769928,42067.57585078028,9668.140506057627,12252.30237403358,6281.01567910481,8832.935548727997,3198.1318366084124,5513.724718305472,2347.1488800848742,818.0549582058197,6433.307671324258,19336.62401209773,100875.2658463132,OAS1_0298_MR1_mpr-3,15927.204186283958,84406.46468769928,25182.3727134402,367511.44722395134
339,1059.5269458690889,1262.2399355125438,1930.7469013587252,1801.4359079651847,141928.93374889373,92430.26327776583,99501.55091649588,43158.65879503719,9158.442532097943,14469.454260759961,7014.692641621476,8407.958570439941,3927.692799335364,6726.915656323915,2395.168877631547,882.5389549113519,7666.735608308798,17519.753104921117,133035.63020324992,OAS1_0407_MR1_mpr-3,20656.144944683805,99501.55091649588,19617.19799776329,424801.36229702696
346,1435.7979266455184,1446.0879261198054,3440.9758242015864,1921.4859018318668,128478.87543605313,75421.23714675181,68136.94651890402,28895.004523762964,9854.389496542222,10683.077454204806,6573.594664157038,8984.88454096497,3283.1958322625187,4311.50977972627,1876.2099041450037,807.4219587490566,6283.416678982143,16178.623173439039,103835.01269510062,OAS1_0056_MR1_mpr-3,16312.050166622294,68136.94651890402,39255.31899445763,315442.3348841466
349,1064.6719456062326,858.8719561204916,2071.033894191505,1546.9299209678186,171035.22626186206,120969.57681970092,109566.88540226099,47259.90958550552,13158.851327718268,15874.039189000143,7766.2056032269065,10404.218468451627,4178.425786525491,6590.401663298373,3151.4838389916445,1199.8139387018691,8037.518589365607,21703.666891166227,136997.62300083291,OAS1_0261_MR1_mpr-3,19946.820980922952,109566.88540226099,8986.942540859825,412920.18590403267
350,1986.312898519875,2295.6988827134387,3944.156798494223,1892.673903303863,158665.6178938216,86758.41556753882,101514.61781364889,53181.46128297524,12247.843374261389,14753.115246267807,7041.103640272146,8309.860575451738,4200.034785421494,4784.5067555609985,1767.135909717561,790.614959607721,7676.682607800609,19654.5849958532,122432.81474494454,OAS1_0015_MR1_mpr-3,21722.188890219943,101514.61781364889,57404.134067240164,457779.78161216946
353,1299.9699335849295,1701.6229130646004,4200.720785386447,1784.9719088063255,132100.6122510197,85752.73961891848,85588.44262731235,36348.05114298907,10821.992447107681,14211.175273955356,6190.120683748608,7999.7885912932215,3912.943800088885,4210.324784895782,1648.1149157983077,602.9939691932207,7371.069623414283,16980.557132468475,117412.3240014399,OAS1_0316_MR1_mpr-3,19153.462021455423,85588.44262731235,57727.58305071526,366861.1192571764
356,1240.9739365990172,1111.3199432230003,1892.3309033213868,1609.012917796017,153381.01716381023,100360.42287261637,93394.779228489,45294.519685916704,10572.288459864983,14575.784255327595,7135.085635470634,9029.817538669355,4055.974792781475,6790.370653082018,3144.9668393245956,1031.4009473060378,7244.502629880553,19359.262010941162,128377.69044122266,OAS1_0216_MR1_mpr-3,19501.6070036688,93394.779228489,20384.831958545103,454208.465794627
361,985.0959496717461,809.8229586263901,1766.4499097526086,2251.794884956481,187084.88144189003,128636.99842797467,134452.56313085923,56049.627136441515,12236.867374822148,17400.389111019387,9250.70952738405,11658.912404349692,4675.089761151079,7101.128637205487,3487.966821800831,1288.99393414569,8880.612546292192,25415.955701506515,140409.44382652402,OAS1_0421_MR1_mpr-3,22524.12284924938,134452.56313085923,14080.835280614387,480275.77846285584
363,890.4279545083053,819.0839581532484,1053.0099462020405,1828.189906598331,160916.7267788131,109260.24341792724,100851.25584753987,48812.67050617543,9371.102521233208,15038.83423167051,6692.615658076291,9277.12052603472,3816.5608050130636,7026.354641025668,3082.883842496398,1022.1399477791795,7657.474608781939,19796.243988615883,114312.29015981969,OAS1_0209_MR1_mpr-3,17158.231123391164,100851.25584753987,10230.317477336175,404298.88134449255
366,1270.4719350919734,1909.8239024276747,5430.718722546224,1721.8599120306983,117856.16597876415,73387.24725066774,78987.75096453971,36202.276150436664,9316.908524001963,12126.421380464802,5843.004701482658,7502.095616720206,3616.2488152469423,6216.874682381754,2171.1898890745656,736.0779623939998,6917.280646598225,14958.57223577107,126568.02253367804,OAS1_0382_MR1_mpr-3,19038.55702732588,78987.75096453971,68454.56450267702,332006.14703790646
374,866.0749557524927,1131.8999421715746,1203.5869385091075,1390.8649289411317,146896.60249509703,101467.62681604965,103834.32669513568,45311.66968504051,10176.466480087407,14519.53225820149,7263.710628899222,9553.578511910564,4186.314786122444,6709.765657200103,3039.665844704392,1078.734944887758,7037.673640447383,18816.979038646234,117912.07497590777,OAS1_0293_MR1_mpr-3,19012.14602867521,103834.32669513568,24863.3827297373,378537.18166064995
375,1124.3539425570973,1731.4639115400328,2782.0728578647395,1445.0589261723767,117364.64700387573,83170.97875081986,84518.28268198651,32956.810316246534,11117.315432019719,10866.925444812068,6021.021692387823,7615.285610937362,3393.29882663739,4819.492753773574,1947.2109005175844,712.0679636206632,6085.505689093356,16077.095178626074,106452.78856135925,OAS1_0053_MR1_mpr-3,17951.590082858696,84518.28268198651,36731.5251233975,320938.5666033458
376,952.85395131898,1131.8999421715746,2609.2008666967176,1402.1839283628474,153089.12417872297,100038.00288908872,105569.22060650047,51460.287370909486,10550.679460968979,13062.125332659969,5790.868704146271,8791.775550830847,3425.8838249726323,5805.274703410272,2690.8348625260614,825.6009578202969,7295.609627269512,18622.49804858221,119316.65990414796,OAS1_0358_MR1_mpr-3,18436.592058080092,105569.22060650047,23512.64879874589,406759.22021879454
377,1070.1599453258523,764.2039609570509,2451.4208747576495,1799.7209080528035,160404.9708049586,101053.96883718332,111890.02428357251,55085.454185700815,9661.966506373055,15200.387223416816,8065.644587928658,8769.137551987416,3791.8648062747743,5686.2537094910185,2594.7948674327154,990.2409494088896,7416.0026211186705,19440.210006805555,125504.7225880017,OAS1_0104_MR1_mpr-3,18776.848040696517,111890.02428357251,13529.977308757552,414079.8688447848
