,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
1150,935.7039521951683,989.5549494439371,1949.611900394918,2213.0358869366664,147185.7514803245,88563.62447531123,94922.84415042061,49053.11349389127,8721.117554440743,15638.055201056493,7201.9706320535,10367.860470309148,3984.287796443942,6725.886656376486,2450.048874827745,1069.1309453784236,7755.572603770142,18468.834056432857,117738.85998475729,10166.519480595596,OAS1_0397_MR1_mpr-2,17557.140103011025,94922.84415042061
1161,1223.8239374752054,865.7319557700164,1351.762930938841,1351.4199309563646,139820.8558565948,100199.89888081749,93194.46723872286,51758.35435568134,10374.720469958671,14307.901269013655,6964.614644179946,9898.636494281658,4151.671787892345,6431.935671394353,2739.8838600201625,881.5099549639232,7392.678622310286,17826.738089237348,125391.87559376702,17589.382101363793,OAS1_0181_MR1_mpr-2,19059.480026256933,93194.46723872286
1163,1158.3109408222447,966.5739506180294,2750.8598594594023,1934.1769011834874,146203.0565305301,87620.37452350158,92517.0422733323,36978.14211079791,8990.715540667064,15817.787191874038,8215.535580270775,9323.768523651488,3811.4158052759203,6617.841661896473,2467.5418739340325,1073.2469451681384,8218.62258011306,17817.820089692963,112633.30524559852,17447.037108636156,OAS1_0173_MR1_mpr-2,18196.149070364252,92517.0422733323
1164,1325.694932270647,1326.3809322355996,2301.872882398011,1595.6359184794437,171318.20124740494,111093.5783242627,102889.70474339613,48511.5165215613,12442.66736430789,15447.004210817231,8921.429544206865,10390.498469152577,4366.389776922468,7708.581606170899,3398.100826392057,1111.6629432054765,7913.009595726735,20917.853931313173,138050.2899470525,38733.61602111128,OAS1_0275_MR1_mpr-2,20554.959949853317,102889.70474339613
1165,976.8639500923164,1087.6529444321402,1446.773926084758,1086.2809445022353,148441.1314161875,98651.93995990226,98961.3259440958,45847.43565766839,12185.417377450714,13290.563320989142,5906.802698223238,9019.870539177544,3587.4368167189386,6877.492648630982,2688.7768626312036,815.9969583109623,7357.006624132759,18001.32508031775,98326.77597651476,24379.409754463333,OAS1_0078_MR1_mpr-2,18883.521035246624,98961.3259440958
1167,1282.1339344961652,1141.160941698433,2051.4828951903596,2125.5708914052266,200013.57978136675,129829.26636706208,133402.29718451703,53646.91225919548,13747.782297629963,17045.727129138962,9067.890536724217,11049.058435506948,4487.811770719055,7574.811613005168,3286.968832069757,1308.2019331643592,8054.66858848942,28764.664530421993,138809.34890827237,30005.981467003487,OAS1_0420_MR1_mpr-2,19325.64801265849,133402.29718451703
1169,1401.497928397895,1479.015924437524,2119.0538917381778,1451.2329258569491,124621.49763312539,89332.63043602294,83967.76771011215,38576.17902915469,11077.527434052476,11510.73641191996,6686.0986584092425,8319.464574961072,3348.3658289330033,5785.037704444174,2837.63885502589,973.0909502850778,6008.67369301868,17440.520108969104,93933.63220095917,38810.10501720348,OAS1_0106_MR1_mpr-2,16438.9601601385,83967.76771011215
1173,974.805950197459,1015.2799481296547,1440.9429263826619,1506.798923018099,162716.10468688345,109723.29339427015,104898.31264077695,45491.744675840535,10556.853460653552,14462.594261110436,8131.1575845816205,11315.912421873458,4109.139790065292,7009.547641884332,3062.6468435302995,1161.3979406645308,7609.797611217743,21225.867915576833,128168.80345189462,14293.152269767175,OAS1_0294_MR1_mpr-2,18393.374060288086,104898.31264077695
1175,874.9929552968747,829.3739576275354,2281.292883449437,1783.9429088588968,200601.82475131348,126527.54853574584,132675.82322163234,71541.56434496313,13547.127307881365,16949.687134045613,7599.507611743456,11479.180413532147,4208.952784965876,7130.96963568092,3208.7648360651756,1240.2879366340646,8523.892564516907,26313.586655646825,164142.9846139846,9262.714526770718,OAS1_0359_MR1_mpr-2,22764.56583696522,132675.82322163234
1176,955.5979511787899,1047.864946464897,1945.152900622727,2486.7498729527015,156962.27998084464,104954.90763788554,112583.22724815698,51696.61435883562,9466.456516361603,15662.408199812306,7448.587619453912,10390.155469170102,3889.962801262978,8197.356581199532,2818.4308560072204,1043.7489466751822,8112.292585545427,21269.428913351316,125542.10958609162,22501.141850423475,OAS1_0321_MR1_mpr-2,21048.879924619094,112583.22724815698
1178,1445.401926154853,2946.369849470856,3262.9588332964204,1564.0799200916301,138946.89190124534,87779.86951535303,85094.17965256411,36396.75714050069,11358.444419700512,10526.669462195643,7892.429596778161,9643.444507319338,3636.142814230564,6314.286677405004,2403.0578772285003,975.4919501624115,6564.676664612656,18605.3480494584,108353.00846427758,52317.101327135126,OAS1_0300_MR1_mpr-2,15992.031182971967,85094.17965256411
1190,1028.6569474462278,840.349957066775,2252.8238849039094,1717.400912258507,167273.88845402765,111666.73129498049,118121.64796520077,59511.868959556625,10653.236455729373,15507.029207750571,6645.624660477048,10503.002463404784,4425.728773890856,8103.374586001045,2774.526858250262,990.926949373842,8263.898577799922,21516.73190071668,145019.70659098707,24034.008772109766,OAS1_0318_MR1_mpr-2,22107.72087052323,118121.64796520077
1195,875.335955279351,930.5589524580247,1333.2409318851242,1913.5969022349134,151158.03427738178,109225.9434196796,109972.31138154789,51785.79435427944,10804.156448018917,13957.698286905419,6626.416661458378,8932.06254366363,3639.9158140378026,7156.35163438416,2941.910849698665,1076.6769449929006,6952.952644775754,20420.160956740157,110259.4023668805,17520.43910488607,OAS1_0274_MR1_mpr-2,16788.134142299306,109972.31138154789
1197,1335.2989317799818,1221.4229375978719,2190.054888110759,2088.526893297793,153125.13917688298,98787.76795296284,101653.1898065693,49987.10244617406,11600.602407328734,14307.558269031178,6327.320676739102,9703.126504270203,4030.9357940607106,6983.136643233662,2674.713863349678,951.8249513715513,7914.38159565664,18599.860049738778,130359.54433997034,24868.87072945692,OAS1_0188_MR1_mpr-2,20847.538934905544,101653.1898065693
1201,1039.6329468854674,870.1909555422075,2365.670879138591,2010.3228972932116,158211.4859170231,111667.76029492792,107195.72652340277,56960.97808988087,12139.4553797989,16829.98014016141,7681.141607572799,10367.860470309146,4484.038770911817,7410.171621416574,3214.2528357847955,967.2599505829819,8523.549564534433,21495.465901803153,124710.33462858674,15365.02721500541,OAS1_0074_MR1_mpr-2,21778.78388732852,107195.72652340277
1202,1204.27293847406,2030.5598962593094,2666.1388637877726,1668.3519147644056,156079.74102593324,107735.60849582036,102129.27378224631,50521.15341888956,12221.775375593195,12951.679338302623,6163.709685097938,8887.815545924193,3792.550806239727,6437.7666710964495,3082.197842531445,1086.9669444671877,7183.105633017307,19772.576989825026,126550.87253455422,41034.80290354433,OAS1_0315_MR1_mpr-2,20734.691940670862,102129.27378224631
1207,1205.644938403965,878.7659551041133,2592.393867555382,2090.5848931926503,162114.48271762015,109046.21142886207,116914.63102686687,45696.17266539637,10858.007445267685,13196.92432577313,7746.311604243285,9008.551539755828,4011.0417950770884,6720.055656674391,2639.0418651721498,978.2359500222215,6852.796649892693,18063.75107712842,121480.64679359052,18057.57707744385,OAS1_0431_MR1_mpr-2,16839.241139688267,116914.63102686687
1214,1114.7499430477628,1377.1449296420824,1933.1479012360587,1713.9709124337448,139982.75184832356,84852.36466491836,80332.9968958115,41187.09489576379,9156.727532185561,12389.84536700655,6259.063680226331,7610.483611182695,3200.532836485746,6050.519690880779,2391.3958778243086,829.3739576275354,7052.422639693861,17921.406084400787,104363.23266811401,26560.203643047236,OAS1_0322_MR1_mpr-2,18787.481040153278,80332.9968958115
1218,1794.2329083331838,2191.4268880406635,2754.289859284165,2059.028894804837,159930.60182919394,109383.03741165371,108244.96346979757,53765.24725314979,12038.95638493336,14520.904258131395,7148.462634787207,9464.055516484266,4076.8977917125258,6639.107660809999,2670.9408635424397,913.0659533517368,8081.765587105042,24550.223745736497,119404.81089964435,41962.274856160075,OAS1_0332_MR1_mpr-2,22610.215844850914,108244.96346979757
1219,1372.6859298698912,1891.301903373958,1994.5448980993046,1486.5619240520011,130724.83932130752,90750.5923635797,87794.61851459951,44177.711742974076,10933.467441412457,12885.48034168471,6946.778645091182,9251.395527349003,4158.53178754187,6589.372663350945,2754.975859249117,845.8379567863948,7237.642630231028,17948.16008303393,128548.84743247829,51646.19336141161,OAS1_0356_MR1_mpr-2,19041.301027185695,87794.61851459951
1222,1255.0369358805428,1160.368940717102,1615.1869174805893,1887.8719035491958,136440.93402927398,95827.67810419292,94370.2711786514,43230.34579137471,10626.825457078703,13568.73630677737,6144.158686096792,7959.314593361027,3615.56281528199,5757.254705863599,2163.6438894600883,828.687957662583,6529.347666417603,17895.338085732594,114793.51913523386,23321.25480852415,OAS1_0457_MR1_mpr-2,18202.6660700313,94370.2711786514
1229,1009.1059484450825,957.312951091171,1992.143898221971,1670.7529146417392,182003.3367015046,127280.77649726364,125230.6656020032,59597.96195515816,11757.69639930285,16823.463140494358,8372.629572244889,12216.973375838526,4560.184767021541,7687.315607257372,3515.7498203814057,1083.5369446424254,8804.809550164944,23981.529774790903,133798.11916429456,13232.939323933135,OAS1_0080_MR1_mpr-2,20581.370948503987,125230.6656020032
1231,1150.0789412428148,975.1489501799352,1662.5209150623095,2776.2418581626434,183854.16460694635,121345.50480049489,124595.08663447473,60825.21589245813,11454.14141481138,17086.544127053632,7757.630603665,11214.384427060493,4619.180764007453,7237.985630213505,3227.972835083845,1092.1119442043314,8228.912579587348,26336.56765447273,132379.4712367729,20195.8389682007,OAS1_0163_MR1_mpr-2,18756.268041747942,124595.08663447473
1242,1174.4319399986275,2244.934885306956,4079.2987915898593,2432.5558757214567,116654.6370401499,82068.23380715877,74411.1021983593,30502.3024416466,9209.206529504427,10897.795443234929,6322.518676984435,8488.563566321856,3490.024821695688,5556.256716132526,2327.2548811012525,832.1179574873454,5899.599698591237,15339.645216302168,101442.24481734642,54994.55919034461,OAS1_0247_MR1_mpr-2,18579.966050755156,74411.1021983593
1244,1389.4929290112268,1241.3169365814933,1804.865907789947,1567.5099199163926,143238.85068197048,91575.16432145255,87555.2045268311,44523.798725292596,12058.164383952031,12971.91633726872,6288.904678701763,9522.365513505229,3294.514831684234,6105.742688059454,2350.23587992716,1001.216948848129,6491.617668345218,19794.87198868598,117290.21600767836,16386.13816283716,OAS1_0227_MR1_mpr-2,16555.58015418042,87555.2045268311
1246,1210.4469381586323,1288.99393414569,2087.8408933328406,2128.6578912475125,183165.4206421341,121504.31379238138,114490.30715072485,59185.675976221726,12867.98734257842,16367.959163765921,8135.616584353811,12110.643381270895,4832.183753125195,7484.945617596393,3223.5138353116536,1270.8149350744497,8479.302566794999,22504.571850248234,143462.82967052746,16487.666157650125,OAS1_0131_MR1_mpr-2,22144.764868630664,114490.30715072485
1247,1104.1169435909994,1012.1929482873686,1508.51392293048,1918.741901972057,128608.52942942915,80763.46187381918,78121.33300880474,33396.879293763544,8996.54654036916,11427.730416160712,5501.719718918805,7602.251611603266,2880.513852835419,5902.000698468571,2276.4908836947698,724.7589629722839,5894.79769883657,16031.81918093921,99149.97593445773,14388.849264878045,OAS1_0355_MR1_mpr-2,15413.39021253456,78121.33300880474
1249,1201.8719385967263,1051.2949462896593,2057.656894874932,1993.5158981518762,182216.33969062235,116162.43206529651,121890.87477263209,54402.88422057311,12219.031375733386,15705.283197621833,7246.903629757887,11875.688393274675,4452.482772524003,7436.239620084769,3140.1648395699285,1073.932945133091,8063.929588016278,23633.041792595046,140327.8098306947,17461.10010791768,OAS1_0119_MR1_mpr-2,19287.918014586106,121890.87477263209
1250,1385.376929221512,1516.0599225449573,1861.803904881002,1510.5719228253377,149282.16737321927,78228.00600335485,95485.02112169916,43650.17776992563,9532.99851296199,12792.184346451173,6740.292655640488,7982.295592186934,3442.6908241139677,5015.345743767504,1493.0789237190497,781.0109600983865,6698.446657778388,19903.25998314847,106676.76754991623,30324.28545074143,OAS1_0082_MR1_mpr-2,19061.881026134266,95485.02112169916
1251,1016.3089480770834,1393.6089288009416,1873.1229043027179,1504.3979231407654,134113.67914817273,97786.20800413223,93713.76921219188,46072.4436461728,10218.312477949508,13204.12732540513,6170.226684764986,9222.583528821,3560.6828180857924,6730.688656131153,2924.0748506099007,876.3649552267797,6862.400649402028,17563.3141026956,113273.34321289917,21174.4179182054,OAS1_0289_MR1_mpr-2,17107.467125984684,93713.76921219188
1254,821.8279580130584,896.6019541928775,1826.8179066684258,2090.5848931926503,157112.17097318673,107038.28953144618,92558.54527121193,50679.96241077606,9378.305520865208,15790.690193258419,6482.699668800836,9942.197492056139,3942.098798599365,9149.181532571085,3408.047825883868,1061.9279457464227,8082.451587069994,21429.95290515019,131779.90726740443,11837.272395237334,OAS1_0323_MR1_mpr-2,20431.47995616187,92558.54527121193
1269,1865.9199046707167,1836.0789061952844,2730.9658604757806,1511.6009227727664,133657.14617149683,95794.06410591025,104041.49868455132,55758.420151319195,10713.947452627668,12458.788363484273,6168.511684852605,8198.728581129439,3281.4808323501375,5947.2766961554335,2338.230880540492,770.0349606591469,6560.217664840465,18665.373046391738,98298.99297793419,41314.00488927999,OAS1_0067_MR1_mpr-2,17629.856099295986,104041.49868455132
1271,1149.3929412778625,1657.0329153426899,1777.082909209372,1603.5249180763972,145332.52257500542,92523.90227298182,97483.33901960572,43126.41679668442,10395.64346888972,13916.195289025794,7022.238641235953,9819.746498312124,4321.113779235605,6161.308685220603,2557.407869342806,1027.284947516323,7671.1946080809885,19561.289000619665,117905.21497625826,21477.28690273191,OAS1_0022_MR1_mpr-2,20436.28195591654,97483.33901960572
1272,1947.2109005175844,2291.2398829412477,3943.8137985117464,1945.152900622727,159278.90186248912,83316.06774340733,100011.24889045556,51099.79438932697,12098.638381884226,14522.276258061302,7207.801631755596,8727.977554090268,4302.248780199412,4556.411767214302,1792.5179084208025,770.0349606591469,7631.749610096222,19962.598980116858,106068.2855810034,61526.30785663955,OAS1_0015_MR1_mpr-2,20820.098936307448,100011.24889045556
1274,1032.0869472709903,834.8619573471552,1600.437918234111,1800.406908017756,170736.81627710772,115190.02711497637,115060.71612158284,49585.79246667687,9930.878492634423,14940.736236682307,8659.034557612546,10986.97543867875,4327.973778885129,7228.381630704171,3394.670826567295,1112.0059431879529,7521.646615721351,20752.18493977715,129415.60838819575,27909.222574126266,OAS1_0102_MR1_mpr-2,17732.756094038858,115060.71612158284
1283,1055.7539460618505,881.1669549814469,1427.2229270836126,1466.6679250683796,141976.61074645794,90273.13638797277,85915.6646105947,40735.020918860115,11103.59543272067,13212.016325002085,6993.769642690426,9121.055534008032,3376.8348274785308,6006.272693141345,2829.40685544646,921.9839528961188,6403.4666728488255,16802.197141580833,107472.87050924357,38739.1040208309,OAS1_0096_MR1_mpr-2,16060.97417944969,85915.6646105947
1284,1119.55194280243,1207.3599383163462,2165.35888937247,2802.3098568308374,183419.92662913149,117146.84201500329,121035.43281633637,59799.30294487171,11271.665424134026,16748.00314434959,8941.323543190487,10172.007480315217,4058.7187926412853,8132.872584494002,3419.7098252880596,1146.6489414180526,8088.282586772091,23436.15980265369,125228.60760210834,25775.41968314161,OAS1_0121_MR1_mpr-2,19321.1890128863,121035.43281633637
1286,1276.9889347590217,3057.5018437931562,5213.942733621244,1518.460922422291,135833.13806032608,87063.34255196017,94598.02316701564,35446.30418905905,10819.248447247872,11049.058435506948,8057.41258834923,8575.685561870821,3602.1858159654166,5874.903699852948,2347.148880084874,709.3239637608533,6474.467669221406,18157.04707236196,65176.513670151646,90717.32136527951,OAS1_0223_MR1_mpr-2,16710.61614625968,94598.02316701564
1287,1784.9719088063255,3256.441833629372,4798.226754860048,2189.368888145806,143300.93367879867,94390.16517763503,95284.0231319681,40957.627907487185,11682.236403158076,12857.354343121657,7196.139632351404,8588.719561204918,3683.133811829808,5752.452706108932,2734.738860283019,760.0879611673361,6918.6526465281295,19477.94000487794,105466.3206117576,64792.696689760734,OAS1_0032_MR1_mpr-2,19456.331005981938,95284.0231319681
1296,1235.1429368969211,981.6659498469837,2313.877881784679,2886.6878525199913,171178.9432545196,113854.38518321392,109007.45243084224,52162.06533505587,11081.300433859713,16945.914134238374,9165.98853171242,11546.751410079965,4739.230757874135,7172.129633578068,3118.898840656402,1053.695946166993,8551.332563115007,20095.68297331764,154356.85211395513,19975.28997946848,OAS1_0302_MR1_mpr-2,22505.600850195664,109007.45243084224
1300,1152.4799411201486,1363.4249303430329,2045.6518954882638,2960.4328487523817,169151.1273581201,117910.0169760129,108256.2824692193,47811.11055734483,12189.190377257954,15713.172197218788,8748.900553021318,11106.682432562957,4374.278776519421,8114.69358542276,3419.70982528806,1107.546943415762,8109.205585703141,23027.64682352449,124886.29361959705,13428.449313944588,OAS1_0007_MR1_mpr-2,19383.958009679453,108256.2824692193
1311,1179.576939735771,1215.2489379132996,2109.1068922463674,1874.4949042326227,175443.4620366466,115618.09109310672,114924.88812852226,57585.58105797009,12396.019366691122,15299.514218352448,8168.5445826715295,9917.844493300327,4117.028789662245,7932.903594710357,3026.2888453878186,961.771950863362,8222.052579937823,21150.40791943206,140626.90581541392,27925.34357330265,OAS1_0189_MR1_mpr-2,20558.046949695603,114924.88812852226
1314,1528.0649219316256,2302.2158823804875,2508.3588718487044,2175.3058888642804,146830.06049849663,105493.41761037323,101887.11579461809,45577.49467145959,11468.89041405786,14336.713267541658,7146.747634874826,10319.497472779996,4403.776775012377,7222.207631019598,3058.5308437405847,967.9459505479343,8148.307583705431,22470.27185200061,124427.01664306138,53721.000255410356,OAS1_0256_MR1_mpr-2,22173.576867158667,101887.11579461809
1315,1536.6399214935313,2280.6068834844846,3393.9848266023423,2373.9028787180205,147735.92345221638,98431.04797118754,94956.80114868577,38357.345040334854,12564.089358104477,12844.663343770037,7151.206634647017,9011.98153958059,4414.7527744516165,5763.085705565695,2806.082856638076,863.673955875159,7881.453597338921,19644.294996378914,119526.5758934234,75863.02112418122,OAS1_0210_MR1_mpr-2,22946.355827677624,94956.80114868577
1317,893.5149543505914,932.2739523704059,2387.279878034594,1760.2759100680364,197551.18290716986,117158.84701438996,132115.36125026617,63230.33176958149,12258.133373735676,19020.378028254643,8232.685579394585,11546.408410097489,4499.130770140771,7247.589629722839,3082.197842531445,1124.6969425395737,8594.89356088949,22469.242852053183,158365.4929091549,18303.85106486179,OAS1_0108_MR1_mpr-2,22479.189851544994,132115.36125026617
1319,1560.6499202668679,1549.3309208451521,2895.262852081897,1823.3879068436636,142555.93771686027,87467.0535313347,98430.36197122259,41028.28590387729,11588.25440795959,14168.98627611078,8805.15255014742,9423.924518534548,3807.2998054862055,6495.7336681349325,2730.2798605108283,954.2259512488849,7028.069640938049,18862.2550363331,115176.30711567732,49171.1054878631,OAS1_0301_MR1_mpr-2,21565.78089821078,98430.36197122259
1320,1380.5749294668447,1743.1259109442246,2351.607879857065,1851.856905389191,138887.89590425944,84505.5916826349,84705.90367240102,42129.65884760847,9682.546505321629,12179.243377766143,6197.323683380609,8849.742547869333,3189.899837028983,5460.21672103918,2353.3228797694464,838.6349571543938,6306.054677825575,19297.52201409544,99307.41292641433,27562.449591842793,OAS1_0298_MR1_mpr-2,15735.810196062219,84705.90367240102
1327,1317.1199327087413,2317.650881591918,3263.301833278897,2175.9918888292327,138186.46094009554,85256.76164425784,89092.53044828959,38845.77701538101,9258.941526963481,11750.836399653324,7792.959601860052,8356.16557308603,3129.5318401131653,5536.019717166428,2536.141870429279,841.72195699668,5662.929710682634,16716.79014594425,105549.32660751685,36277.39314659896,OAS1_0123_MR1_mpr-2,17348.596113665473,89092.53044828959
1331,1557.5629204245818,1629.9359167270673,2793.0488573039793,1751.7009105061306,130776.28931867894,84687.72467332977,83276.27974544007,39276.58499337116,10497.857463667639,11372.850418964514,6868.231649104124,7863.960598232633,3531.5278195753126,5507.893718603376,2060.0578947522654,810.8519585738188,5850.893701079612,20287.419963521854,99498.80691663607,45079.80169688658,OAS1_0217_MR1_mpr-2,16775.786142930163,83276.27974544007
1332,855.0989563132531,875.335955279351,1621.7039171476376,1510.9149228078138,167251.2504551842,112895.70023219284,104336.13566949841,52088.663338805956,11604.71840711845,16108.308177031411,7309.329626568562,10375.063469941148,4244.624783143405,8073.190587543137,3308.2348309832837,1141.8469416633852,8262.183577887541,19280.02901498915,140281.50483306037,17125.646125055922,OAS1_0336_MR1_mpr-2,19825.05598714389,104336.13566949841
1339,1187.8089393152009,1138.0739418561468,2214.407886866571,1812.0689074219479,155518.25005461968,105047.17463317164,110167.47837157687,51698.329358748,10939.298441114552,14419.719263300907,6304.3396779131945,9519.964513627894,3661.524812933805,6798.945652643924,3079.796842654111,1061.2419457814701,7284.976627812748,19617.197997763295,126691.15952738699,12679.680352198968,OAS1_0034_MR1_mpr-2,19581.86899956824,110167.47837157687
1340,822.5139579780108,692.8599646019941,1964.7038996238723,1455.69192562914,172536.88018514297,119433.27989818988,124594.0576345273,51195.14838445536,12732.502349500308,16790.535142176643,9471.258516116268,12223.833375488051,4845.903752424243,6996.856642532712,3079.4538426716354,1283.5059344260703,8294.425576240308,23196.059814920325,123659.0396822971,12727.700349745639,OAS1_0258_MR1_mpr-2,19533.50600203909,124594.0576345273
1342,1589.4619187948715,2210.6348870593324,3460.869823185208,3181.324837467077,146562.86351214768,100326.12287436875,102081.25378469963,44201.72174174742,11765.585398899802,13215.103324844371,5965.455695226674,9257.226527051098,3730.124809429052,7041.446640254622,2612.6308665214797,932.2739523704059,7479.457617876774,20981.994928036227,126296.36654755686,64096.406725333974,OAS1_0263_MR1_mpr-2,22706.25583994426,102081.25378469963
1348,1588.4329188474428,2847.5858545177007,4430.873773628,1669.7239146943105,149795.29534700367,61980.78283342057,98115.48798730942,43480.73577858237,8030.658589716084,11932.969390348206,7445.15761962915,7734.649604839093,3320.9258303349043,4800.2847547549045,1363.0819303605567,602.9939691932206,6033.369691756969,18285.672065790546,106355.03356635352,48622.6485158836,OAS1_0110_MR1_mpr-2,17401.07511098434,98115.48798730942
1355,905.5199537372596,979.26494996965,2546.774869886043,1645.0279159560216,145312.2855760393,102099.0897837884,107259.52452014336,44801.285711115874,10693.71045366157,14908.837238312017,7249.990629600173,10959.535440080652,4426.071773873333,7352.2046243780915,2859.5908539043685,975.8349501448877,8405.557570562607,19478.96900482537,113059.31122383401,31873.273371604108,OAS1_0376_MR1_mpr-2,21348.661909303322,107259.52452014336
1356,1681.7289140809787,2523.4508710776586,3266.045833138707,1903.6499027431025,153659.53314958094,89267.46043935246,97796.49800360651,49062.71749340061,10985.260438766369,12195.707376925002,5381.669725052123,8585.975561345107,3779.51680690563,6562.275664735322,2566.325868887188,670.5649657410388,7007.489641989475,20039.430976191536,105119.20462949164,57922.06404077928,OAS1_0424_MR1_mpr-2,19867.93098495342,97796.49800360651
1362,852.6979564359194,658.9029663368468,1335.2989317799816,1321.9219324634084,146242.8445284973,97759.1110055166,100608.0688599642,47060.28359570435,9985.758489830621,13848.967292460453,6286.160678841954,8511.88756513024,3607.6738156850365,7432.46662027753,3142.2228394647864,1038.946946920515,7362.837623834854,18122.061074149384,123712.54767956337,12685.511351901065,OAS1_0086_MR1_mpr-2,20370.082959298627,100608.0688599642
1366,1026.2559475688943,944.9649517220266,1694.4199134325995,1452.9479257693301,144834.82960043242,95985.458096132,99185.64793263527,43943.099754960334,11206.49542746354,13959.4132868178,7846.124599143869,9986.78748977805,3991.147796093467,7082.949638134247,2787.9038575668355,1123.3249426096686,6999.943642374998,19459.41800582422,121035.43281633637,13184.233326421509,OAS1_0378_MR1_mpr-2,18804.974039259567,99185.64793263527
1367,1693.0479135026944,1622.7329170950663,3931.808799125078,1519.832922352196,142991.89069458758,87112.0485494718,90288.22838720173,34786.0292227923,11209.582427305828,12499.26236141647,7201.9706320535,8380.861571824318,3781.5748068004877,5792.2407040761755,2453.821874634983,894.8869542804963,6760.529654606586,18086.389075971856,105406.63861480674,70136.63641674048,OAS1_0425_MR1_mpr-2,18636.21804788126,90288.22838720173
1368,955.2549511963136,709.3239637608533,1270.128935109497,1249.2059361784468,168690.82138163698,125169.26860513995,112815.43823629341,61356.86586529629,10343.507471553334,16630.011150377763,7288.406627637511,10062.933485887774,4137.265788628343,8491.650566164142,3467.7298228347327,1058.8409459041366,8740.325553459414,18222.217069032442,144369.72162419462,15038.14823170556,OAS1_0417_MR1_mpr-2,24081.342769691484,112815.43823629341
1369,947.3659515993602,829.7169576100117,1936.2349010783448,1374.0579297997963,151693.80025000963,96478.69207093283,86996.80055535979,43655.32276966277,10271.820475215802,14268.113271046412,5760.341705705886,9883.201495070227,3886.189801455739,7282.232627952939,2778.642858039977,1030.7149473410852,7550.4586142493545,19156.892021280182,112048.14727549406,8988.31454078973,OAS1_0044_MR1_mpr-2,19675.50799478425,86996.80055535979
1385,1211.475938106061,915.8099532115466,2038.1058958737867,1736.2659112947001,153066.48617987952,101543.42981217691,95239.09013426371,47309.644582964575,11193.80442811192,15218.566222488058,7363.523623799807,9669.169506005055,4448.366772734287,6669.291659267908,3265.0168331912782,957.312951091171,8008.020590872651,18124.805074009193,127008.77751116,13682.955300941954,OAS1_0068_MR1_mpr-2,23555.866796537895,95239.09013426371
1386,943.5929517921217,739.8509622012383,1787.372908683659,1451.9189258219014,169553.8093375472,110251.51336728354,116906.05602730496,59758.14294697456,11878.432393134484,16379.964163152588,7176.245633367782,10243.008476687797,4176.024786648157,6881.951648403173,2808.1408565329334,956.6269511262185,8246.405578693635,22085.768871644752,127717.4154749559,11004.811437767512,OAS1_0202_MR1_mpr-2,20405.0689575112,116906.05602730496
1387,889.7419545433528,798.5039592046744,1581.9159191803944,1609.6989177609694,155082.98307685732,87017.38055430836,97109.12603872413,42300.472838881644,10173.379480245121,13405.811315101157,6516.3136670835065,8452.548568161852,3722.578809814575,5596.044714099769,2319.022881521823,918.2109530888803,6446.684670640831,18602.261049616114,107753.44449490914,15579.745204035531,OAS1_0434_MR1_mpr-2,17334.190114401474,97109.12603872413
1388,1409.7299279773247,1253.3219359681616,1755.130910330893,1532.1809217213404,147730.77845247928,95462.72612283823,106284.03256998095,41149.021897708924,10507.461463176973,14212.890273867737,5838.202701727991,8256.69557816792,3649.5198135471373,7648.5566092375575,2805.7398566556,925.4139527208813,7301.783626954084,18480.49605583705,109730.83939388463,17744.418093443048,OAS1_0165_MR1_mpr-2,20332.009961243763,106284.03256998095
1389,1057.1259459917553,916.4959531764991,1957.8438999743476,2003.8058976261632,177536.4479297166,121906.99577180849,123257.7297027999,57627.084055849715,11772.10239856685,17007.311131101622,7118.964636294251,12227.949375277767,4668.915761466506,8000.474591258175,3243.4078342952753,1112.0059431879529,8393.209571193463,24190.416764118927,132217.2322450616,11649.308404840358,OAS1_0054_MR1_mpr-2,20036.34397634925,123257.7297027999
1390,1526.0069220367682,1921.828901814343,4248.397782950643,1470.7839248580945,130134.87935144838,76141.53710995191,71760.0553338005,29598.840487804195,10323.613472569712,11537.833410535583,7493.863617140776,8750.272552951223,3702.3418108484775,4389.0277757659,1939.321900920631,844.808956838966,6842.849650400882,17278.624117240324,87550.40252707643,40116.24895047298,OAS1_0185_MR1_mpr-2,18794.68403978528,71760.0553338005
1393,940.5059519498355,804.6779588892466,2776.2418581626434,2236.35988574505,164323.4026047671,110814.71933850953,116088.00106909916,49602.5994658182,12421.401365394364,16226.643170985713,6545.125665611511,11092.962433263907,4091.303790976527,7854.013598740822,3435.144824499491,1249.548936160923,8191.525581497437,23740.743787092586,119439.79689785693,8858.317547431237,OAS1_0101_MR1_mpr-2,21141.489919887677,116088.00106909916
1394,1030.371947358609,792.6729595025784,1627.5349168497337,1952.3559002547279,169499.95834029844,118376.49695218058,122128.57376048813,55396.55516980676,12364.120368320833,16810.086141177788,7874.2505977069195,10000.5074890771,4221.643784317497,7880.0815974090165,3135.3628398152614,1179.9199397182474,8134.930584388859,22273.38986205925,140206.73083688057,13864.402291671882,OAS1_0132_MR1_mpr-2,21038.932925127283,122128.57376048813
