,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
1106,1152.4799411201486,1024.1979476740369,1837.107906142713,2283.6938833267704,119285.7899057251,86133.4695994671,93631.10621641512,42943.25480604211,10622.023457324038,12505.779361083518,6447.370670605784,9154.669532290704,3694.4528112515236,6082.41868925107,2308.3898820650593,986.467949601651,6892.584647859936,17613.735100119604,114308.51716001244,24550.223745736497,OAS1_0292_MR1_mpr-3,19015.576028499974,93631.10621641512
1108,1428.9379269959938,1879.9829039522424,2394.4828776665945,2907.6108514510415,145413.81357085228,97382.4970247577,100043.49088880833,45139.14069385496,11798.170397235044,14870.078240292203,6021.707692352777,8908.395544872768,4029.5637941308055,6733.77565597344,2710.04286154473,888.3699546134478,7484.259617631441,18942.174032250063,119887.75487497088,32521.54333848419,OAS1_0383_MR1_mpr-3,21437.155904782194,100043.49088880833
1110,965.5449506706007,1018.0239479894645,1893.702903251292,2419.8648763698357,155035.6490792756,105374.05361647149,111390.61630908713,50769.82840618483,9499.38451467932,15654.176200232876,7472.9406182097255,10424.7984674002,3976.0557968645126,8287.222576608307,2941.910849698665,1020.4249478667982,8122.239585037238,21007.37692673947,126769.36352339157,22265.5008624623,OAS1_0321_MR1_mpr-3,21111.648921412245,111390.61630908713
1112,1119.55194280243,1002.9319487605103,2783.1018578121684,2955.287849015238,179526.19082806126,126892.15751711806,132403.82423552868,62323.09681593184,13734.062298330915,18169.05207174863,8619.589559627777,11839.330395132194,4713.162759205941,7649.24260920251,3318.181830475094,1194.6689389647254,9368.701521355873,24322.1287573898,163580.12164274108,15357.481215390933,OAS1_0111_MR1_mpr-3,25217.70171163525,132403.82423552868
1123,1008.0769484976538,796.7889592922932,1913.2539022524372,1627.1919168672573,152328.69321757316,107118.20852736314,105035.16963378497,48738.58250996057,10648.777455957183,15636.34020114411,7535.709615002876,9821.118498242027,4089.24579108167,7924.32859514845,2608.514866731765,1149.0499412953864,7699.663606626516,17641.175098717704,118457.10194806251,10791.808448649772,OAS1_0394_MR1_mpr-3,17437.090109144345,105035.16963378497
1131,938.7909520374544,753.2279615178114,1599.0659183042062,1756.1599102783216,144850.9505996088,100314.46087496456,102757.99275012524,50114.35543967274,11581.737408292542,12984.264336637865,5740.79070670474,8749.586552986271,3489.681821713212,7356.663624150282,3072.5938430221104,1071.5319452557571,7234.898630371219,20047.662975770967,135877.04205808305,11892.838392398486,OAS1_0455_MR1_mpr-3,20723.02994126667,102757.99275012524
1133,1186.4369393852958,1633.0229165693534,1891.301903373958,2728.221860615971,169103.10736057343,120802.535828235,113249.67621410832,57265.562074319765,11865.055393817911,13927.857288429987,6586.971663473611,10134.963482207782,4146.8697881376775,7678.740607695466,3564.112817910555,1189.5239392275819,7649.928609167462,23832.667782396216,131240.7112949518,23951.68877631547,OAS1_0433_MR1_mpr-3,20266.83996457328,113249.67621410832
1139,764.5469609395271,860.9299560153491,2089.555893245222,2158.841889705421,184960.6825504147,117510.76499641058,124037.36866296837,55066.9321866471,13830.102293424261,16653.335149186147,8542.07156358815,9566.955511227137,4172.937786805872,8134.930584388858,3634.0848143357066,1058.8409459041366,8707.74055512417,24404.105753201624,140334.3268303617,39986.59495709697,OAS1_0266_MR1_mpr-3,22332.72885902764,124037.36866296837
1140,1136.0159419612894,739.1649622362858,1740.381911084415,1399.0969285205613,144563.85961427615,95356.73912825307,87313.73253916783,53639.023259598536,10401.817468574294,12864.557342753658,6027.881692037348,8571.226562098629,3476.990822361591,6173.656684589749,2301.872882398011,1016.3089480770834,6914.536646738416,17620.252099786652,117835.58597981557,18231.478068559303,OAS1_0109_MR1_mpr-3,18483.583055679337,87313.73253916783
1141,973.0909502850778,835.2049573296315,2127.285891317608,1247.4909362660655,152214.13122342608,96356.92707715377,87555.89052679605,45053.73369821838,10181.954479807027,14181.334275479923,5832.3717020258955,9773.784500660307,3862.865802647355,6972.846643759375,2832.493855288746,998.129949005843,7484.602617613917,19005.629029008167,113099.09922180124,9251.052527366526,OAS1_0044_MR1_mpr-3,19932.757981641425,87555.89052679605
1142,1414.5319277319918,2595.8238673801443,7090.8386377312,1800.0639080352796,152910.0781878704,72832.95927898615,110018.2733791997,50720.43640870826,9835.52449750603,12818.93834508432,8708.083555106647,8877.18254646743,3916.0307999311717,3372.032827723863,1027.9709474812753,675.3669654957062,7121.022636189109,17677.533096860185,136492.3840266454,88029.23050261327,OAS1_0373_MR1_mpr-3,20648.255945086854,110018.2733791997
1147,1079.0779448702344,1132.9289421190033,1892.673903303863,1235.8289368618737,144216.05763204527,97234.32103232796,97485.74001948306,48991.71649702803,10639.516456430323,12798.701346118221,6890.183647982602,7927.07259500826,3755.5068081322934,5403.964723913077,2560.1518692026157,931.5879524054535,7481.515617771631,18731.91504299213,120136.08686228369,28964.290520223163,OAS1_0432_MR1_mpr-3,21646.04289411022,97485.74001948306
1153,1097.256943941475,788.8999596953398,2212.3498869717137,1970.5348993259684,170479.56629025057,107105.860527994,116599.41404297123,47199.198588607236,11079.92843392981,14968.176235280407,8079.707587210184,11558.756409466634,4475.806771332387,6746.466655325061,2716.2168612293026,1288.6509341632136,7797.76160161472,23473.5468007436,123525.9556890963,16931.165134991898,OAS1_0087_MR1_mpr-3,18052.08907772423,116599.41404297123
1154,1252.9789359856854,1194.3259389822492,1730.434911592604,1244.0609364413033,112935.83123014256,74913.59717268699,69501.40044919448,39189.80599780467,8437.799568915374,11405.435417299755,5023.234743364457,7690.7456070821345,3086.656842303636,4108.796790082815,1508.51392293048,743.2809620260007,6559.874664857989,15232.972221752058,103292.38672282323,21811.368885663767,OAS1_0240_MR1_mpr-3,19162.72302098228,69501.40044919448
1156,775.8659603612429,745.338961920858,1619.6459172527802,2721.3618609664463,146324.13552434422,92639.15026709385,94909.46715110404,39426.475985713274,10056.759486203202,14004.346284522187,6692.272658093815,9005.121539931066,3821.3628047677307,6086.877689023261,2393.4538777191656,948.7379515292652,7492.4916172108715,17402.79011089672,116315.75305746337,11884.949392801533,OAS1_0192_MR1_mpr-3,17996.52308056308,94909.46715110404
1158,1426.53692711866,2547.117869868519,3052.6998440384887,1353.8209308336984,122750.77572870001,80619.40188117916,86198.63959613758,38934.271010859884,9561.124511525042,11550.181409904726,6522.487666768079,8846.31254804457,3199.8468365207937,5163.864736179714,1816.184907211663,877.0509551917321,6220.9906821714685,16816.94614082731,113005.46022658523,44599.60172141985,OAS1_0254_MR1_mpr-3,18423.901058728472,86198.63959613758
1166,1942.408900762917,3743.8448087281017,4324.200779077891,4468.946771682862,161053.58377182114,107495.50850808702,110889.83633467183,52858.355299482624,11712.077401633509,16152.898174753322,8031.001589698559,10908.085442709216,4469.289771665338,7940.79259430731,3607.6738156850365,1100.6869437662372,8583.91756145025,22413.333854909557,131319.60129092133,71806.70333141726,OAS1_0120_MR1_mpr-3,26711.12363533678,110889.83633467183
1168,1107.546943415762,935.360952212692,1698.8789132047905,1832.3059063880457,180743.4977658694,109812.47338971397,125576.40958433924,57205.19407740395,11336.149420839556,17137.308124460113,6393.519673357016,10009.082488639004,3996.6357958130866,7469.853618367439,2908.982851380946,1078.391944905282,8771.881551847226,22022.656874869124,141991.01674572192,11542.292410307773,OAS1_0385_MR1_mpr-3,21699.55089137651,125576.40958433924
1172,1418.6479275217066,1216.9639378256807,1937.6069010082497,1510.5719228253377,146218.49152974153,96561.01206672713,104993.66663590533,40240.41494412938,10295.48747400666,14098.67127970315,5855.0097008693265,8243.661578833824,3574.7458173673176,7512.728616176968,2926.132850504758,897.6309541403061,7249.990629600173,17965.996082122696,109435.85940895506,18171.45307162596,OAS1_0165_MR1_mpr-3,20615.670946751612,104993.66663590533
1174,1054.3819461319454,1037.9179469730861,1821.6729069312823,2648.9888646639606,179610.2258237679,105195.35062560138,108950.85743373366,46500.85062428561,12259.162373683104,17044.355129209056,8663.15055740226,10676.560454537757,4121.830789416912,7355.634624202853,2681.573862999203,1212.8479380359659,8523.206564551956,24003.48177366938,146240.78652860248,16110.023176943792,OAS1_0156_MR1_mpr-3,22329.98485916783,108950.85743373366
1179,1340.7869314996015,1205.987938386441,2066.9178944017904,2244.59188532448,172793.44417203523,117328.97500569816,118198.13696129296,47180.676589553506,12907.432340563188,15735.810196062219,9198.230530065186,10772.600449631103,4244.281783160928,7101.814637170439,3199.8468365207937,1292.7669339529284,7802.906601351863,22804.353834932466,140942.1227993096,18550.81105224468,OAS1_0231_MR1_mpr-3,20108.37397266926,118198.13696129296
1183,1093.4839441342363,1944.1239006752983,3103.8068414274476,1625.1339169724,125110.27260815402,86007.93160588079,82274.03379664451,35841.44016887167,9475.031515923507,13480.928311263451,6832.902650909072,8851.457547781712,3852.5758031730684,5582.667714783196,2468.570873881461,815.9969583109623,7570.352613232976,15450.434210641994,137917.54895383416,25989.794672189255,OAS1_0237_MR1_mpr-3,21983.211876884357,82274.03379664451
1184,1643.998916008593,2945.3408495234276,6945.406645161276,1579.857919285537,124333.72064782784,76402.21709663386,84127.94870192856,38670.161024353176,9272.66152626253,11355.357419858225,6053.949690705543,7887.627597023493,3561.711818033221,3771.627807308677,1693.0479135026944,626.3179680016045,6065.268690127258,15908.339187247766,109135.39142430588,75256.94015514571,OAS1_0137_MR1_mpr-3,16469.487158578886,84127.94870192856
1186,1356.5649306935081,2456.9088744772694,3501.3438211174043,3521.2378201010256,135581.37607318853,88828.42046178288,88215.47949309784,40067.885952943834,10032.063487464913,11333.06242099727,6713.538657007342,7447.215619524008,3043.0958445291544,5107.269739071135,2133.802890984656,593.3899696838861,6012.446692825918,17061.84812831534,88414.07648295158,66686.05659302956,OAS1_0299_MR1_mpr-3,16885.54613732256,88215.47949309784
1187,1370.6279299750338,2315.5928816970604,3223.5138353116536,2532.711870604517,137861.29695670804,85407.3386365649,89770.98441362756,39700.18997172931,9388.595520339495,11656.854404454836,7879.0525974615875,8503.312565568334,2953.229849120381,5545.9667166582385,2643.1578649618646,829.0309576450593,5678.707709876542,16781.960142614735,110425.414358399,36317.52414454868,OAS1_0123_MR1_mpr-3,17791.066091059816,89770.98441362756
1194,985.0959496717461,942.9069518271692,1740.7249110668913,2083.0388935781734,152349.27321652172,102240.74877655109,102189.29877917965,50282.76843106858,10204.935478632935,15438.086211272846,6761.901654536491,10586.008459164032,4048.4287931669983,6754.012654939537,2787.5608575843594,811.5379585387714,8130.128584634191,18298.02006515969,122706.52873096059,11549.1524099573,OAS1_0191_MR1_mpr-3,20202.698967850225,102189.29877917965
1196,1039.9759468679435,1093.8269441167124,1797.3199081754697,1539.0409213708651,127842.9534685422,85711.57962102134,82428.04078877634,38685.25302358213,10653.236455729373,11588.597407942067,7782.326602403289,9357.38252193416,3603.2148159128456,5817.279702796941,2410.2608768605014,1014.250948182226,6295.421678368812,17917.29008461107,99438.09591973777,16142.608175279034,OAS1_0374_MR1_mpr-3,15349.935215776455,82428.04078877634
1203,1062.9569456938514,848.2389566637285,1874.837904215099,1715.3429123636497,169810.7163244219,103743.088699797,113296.66721170757,47117.907592760355,11890.780392503628,15331.070216740263,8677.213556683786,10582.57845933927,4140.695788453106,6286.503678824429,2538.8858702890893,998.8159489707955,7608.4256112878375,20309.028962417855,129520.90938281594,14894.088239065539,OAS1_0246_MR1_mpr-3,18503.47705466296,113296.66721170757
1208,1033.115947218419,1751.3579105236545,2156.4408898280876,2962.490848647239,138551.41292145022,91145.38534340984,83586.00872961612,39739.977969696556,11048.372435541994,11598.2014074514,5715.408708001499,7815.597600703484,3098.6618416903043,6639.107660809999,2529.9678707447074,906.8919536671644,6507.052667556649,17985.890081106318,98224.90498171933,42039.10685223475,OAS1_0244_MR1_mpr-3,16034.906180781496,83586.00872961612
1210,1484.8469241396201,1210.103938176156,1596.3219184443963,2249.0508850966708,209864.53927808418,140670.8098131709,127975.69446176049,73972.06222078972,16279.46516828705,18964.12603112854,8000.474591258175,13959.413286817799,5150.830736845617,8208.332580638773,4005.896795339945,1468.382924980761,10044.411486834057,25798.05768198504,156646.376996984,20135.81397126736,OAS1_0144_MR1_mpr-3,25163.16471442153,127975.69446176049
1215,1304.771933339597,987.4969495490797,1830.2479064931883,1762.3339099628938,189495.14231875053,128811.5854190551,117818.77898067422,61616.85985201328,12377.497367637405,18658.17004675974,9113.16653441108,12154.204379045375,4785.19275552595,7493.177617175823,3139.1358396225,1043.7489466751822,9317.937523949393,22824.93383388104,166434.91049689078,11941.544389910112,OAS1_0153_MR1_mpr-3,24094.376769025585,117818.77898067422
1217,1863.8619047758593,3259.5288334716583,4802.685754632238,2178.735888689043,148118.71143265988,97160.91903607806,96908.47104897554,40933.27490873137,11842.074394992003,12780.179347064506,7126.853635891204,8568.825562221296,3668.0418126008535,5804.245703462844,2755.3188592315933,727.84596281457,6998.91464242757,19931.728981694,107110.66252774867,64952.19168161218,OAS1_0032_MR1_mpr-3,19603.820998446718,96908.47104897554
1220,1175.11793996358,1174.774939981104,1627.1919168672575,2078.236893823506,149870.0693431835,100372.42787200306,96751.7200569839,42641.41482146302,10389.469469205149,12763.37234792317,7593.67661204136,9159.814532027847,3746.5888085879114,6638.764660827523,2773.84085828531,1002.9319487605103,6873.719648823744,20462.69295456721,110967.69733069393,27051.036617970727,OAS1_0094_MR1_mpr-3,19107.15702382113,96751.7200569839
1223,978.2359500222213,900.3749540001161,2134.831890932085,1388.1209290813217,163343.4516548325,111009.8863285385,109903.71138505265,43774.34376358203,10865.553444882164,15075.19222981299,7101.471637187963,10360.657470677146,3987.7177962687047,7020.180641341096,2702.153861947777,1267.041935267211,7606.710611375456,20798.146937428966,145250.88857917604,11017.15943713666,OAS1_0328_MR1_mpr-3,19879.249984375136,109903.71138505265
1224,1091.768944221855,953.1969513014562,3008.795846281531,1519.832922352196,137218.85798953008,78589.18498490233,93361.16523020633,47857.758554961605,8826.418549060949,13088.193331328162,6052.2346907931615,8849.05654790438,3924.9487994755536,6551.985665261036,2268.9448840802925,924.7279527559288,6837.704650663738,19680.99599450387,106403.39656388268,21068.77392360272,OAS1_0046_MR1_mpr-3,18305.909064756645,93361.16523020633
1225,1238.5729367216834,1174.4319399986275,1364.4539302904618,1822.7019068787113,137289.1729859377,95166.03113799627,104708.97665045006,46321.46163345054,9890.06149471975,13600.635305147658,7138.515635295396,8884.728546081908,4110.16879001272,6357.50467519701,2852.0448542898916,1033.8019471833713,7507.926616422301,20151.591970461264,96151.4700876505,35264.514198346646,OAS1_0422_MR1_mpr-3,20337.497960963385,104708.97665045006
1226,1126.0689424694785,1258.466935705305,1701.9659130470766,2980.6698477184796,145008.38759156535,104619.1106550413,92916.29425293466,42659.25082055179,10971.883439449795,13167.083327297696,5872.159699993138,8774.625551707037,3628.5968146160867,6680.610658689623,2844.155854692938,864.0169558576351,6994.798642637854,19089.664024714843,117699.75798675498,20726.116941108958,OAS1_0116_MR1_mpr-3,17476.878107111588,92916.29425293466
1233,1131.213942206622,1056.7829460092792,1735.2369113472714,2183.53788844371,146605.05250999224,101282.40682551249,96943.45704718812,49293.55648160711,10535.9304617225,15828.76319131328,7519.93161580897,10900.539443094738,4544.74976781011,8072.161587595707,3244.436834242704,1100.0009438012846,8329.75457443536,19220.347018038286,130122.18835209677,19226.521017722862,OAS1_0366_MR1_mpr-3,21601.109896405833,96943.45704718812
1239,950.7959514241226,1073.932945133091,1475.928924595238,1615.5299174630654,148728.56540150262,97723.78200732156,97809.18900295814,45326.41868428699,12285.916372316251,13284.732321287047,5911.261697995429,8939.265543295629,3672.1578123905683,6890.183647982603,2750.17385949445,845.1519568214424,7328.194625604754,17910.430084961547,105292.07662065967,24283.369759369984,OAS1_0078_MR1_mpr-3,19260.821015970483,97809.18900295814
1240,954.5689512313612,854.4129563483007,1783.9429088588968,1743.1259109442246,160891.34478010988,115320.36710831732,122529.88373998532,47332.96858177296,11449.339415056715,15748.158195431362,8417.905569931752,11987.16338757945,4840.072752722148,6772.534653993254,2957.345848910096,1258.123935722829,8247.434578641063,20552.90194995846,145016.6195911448,20690.101942948953,OAS1_0077_MR1_mpr-3,22028.830874553696,122529.88373998532
1248,1105.4889435209045,1153.5089410675773,2227.098886218192,1505.7699230706703,165247.10155757557,111695.88629349097,111745.96429093249,47687.97356363586,13695.3033003111,13594.11830548061,7246.2176297929345,9691.121504883535,4172.937786805871,7156.694634366637,2786.874857619407,1343.5309313594112,7862.245598320252,23187.827815340897,145054.69258919964,26392.81965159883,OAS1_0390_MR1_mpr-3,23517.79379848303,111745.96429093249
1257,1939.6649009031073,2367.0428790684955,5089.433739982371,1429.6239269609462,132742.02221825026,72827.47127926652,78105.89800959331,36488.33813582185,8938.922543313152,12902.63034080852,6792.085652994399,7474.31261813963,3682.790811847332,3613.1618154046564,1543.4999211430563,704.5219640061862,5886.908699239617,17880.24608650364,115499.75609915241,82983.35776040536,OAS1_0134_MR1_mpr-3,18875.97503563215,78105.89800959331
1264,1252.635936003209,2018.5548968726412,2755.6618592140694,1587.7469188824905,169451.25234278679,115580.70409501682,117089.90401791224,53277.158278086106,13167.426327280173,13691.873300486335,9239.733527944809,13439.082313401352,5023.234743364457,7848.182599038726,3166.2328382381224,1197.069938842059,7733.277604909188,24257.987760666747,114673.1261413847,74837.79417655975,OAS1_0365_MR1_mpr-3,20956.612929332987,117089.90401791224
1267,932.2739523704059,907.2349536496408,2069.318894279124,1371.9999299049389,175947.6720108867,113436.95420454035,115749.11708641265,62820.78979050486,11786.508397830854,16710.959146242156,7431.094620347625,11382.454418473848,4342.379778149131,7638.609609745747,2978.9548478060988,1146.6489414180528,8327.696574540503,23621.722793173332,135335.44508575305,14961.31623563088,OAS1_0346_MR1_mpr-3,21177.50491804768,115749.11708641265
1268,1128.8129423292885,1293.7959339003573,2863.7068536940833,1793.5469083682312,176676.20397366618,114966.0481264194,125109.24360820661,46894.27160418585,13362.250317326674,18723.340043430224,7981.266592239505,11927.481390628585,5272.938730607157,6398.321673111682,3121.985840498688,1072.2179452207097,9706.899504077443,23239.27781271233,152866.17419011344,53793.030251730364,OAS1_0183_MR1_mpr-3,25168.65271414115,125109.24360820661
1275,951.8249513715513,1282.4769344786416,2159.8708896528497,1850.4849054592862,135128.61609631992,84752.2086700353,83113.35475376385,37996.85205875233,10980.458439011702,11947.375389612207,7631.749610096222,9138.205533131844,3910.542800211552,5870.787700063233,2360.8688793839233,1023.8549476915606,6813.694651890402,17574.290102134837,110662.42734629007,21887.514881773488,OAS1_0271_MR1_mpr-3,18887.294035053863,83113.35475376385
1278,951.1389514065988,825.9439578027732,1776.7399092268956,2151.9818900558967,165882.68052510405,115639.7000920027,116895.42302784821,52569.20631425516,12314.385370861779,16785.390142439497,9035.991538353926,11256.57342490507,4371.534776659611,7468.481618437534,3088.3718422160173,1106.174943485857,8461.80956768871,22142.36386875333,150058.03333358048,18945.60403207482,OAS1_0129_MR1_mpr-3,20005.473977926387,116895.42302784821
1279,1505.7699230706703,2432.21287573898,2909.668851345899,2462.0538742144126,155974.09703133057,112149.33227032455,108679.20144761249,44840.73070910064,12634.747354494582,12970.887337321292,6842.16365043593,9314.50752412463,4094.3907908188135,6127.6946869379335,3126.4448402708795,998.4729489883192,7877.337597549206,22794.74983542313,138570.62092046894,50419.28242409412,OAS1_0451_MR1_mpr-3,22142.36386875333,108679.20144761249
1280,871.5629554721123,1117.836942890049,2004.8348975735917,1310.945933024169,126293.96554767955,82427.01178882891,87968.86250569744,42763.52281522456,10122.615482838639,11581.737408292542,6621.957661686187,7592.990612076408,3223.1708353291774,5858.096700711612,2469.256873846414,794.3879594149596,6757.785654746776,17672.045097140566,82936.7097627886,22507.315850108047,OAS1_0312_MR1_mpr-3,16187.884172965896,87968.86250569744
1282,1069.1309453784236,1196.7269388595828,942.563951844693,1681.0429141160262,143620.6096624665,102988.48873834929,92017.97729882938,40667.10692232981,8967.734541841157,12837.803344120512,7425.949620610481,7760.37460352481,3477.6768223265435,6733.0896560084875,2757.3768591264507,982.3519498119363,7705.837606311088,17679.248096772564,147108.23348428486,21283.83491261531,OAS1_0070_MR1_mpr-3,20087.107973755734,92017.97729882938
1292,1054.7249461144218,1011.5069483224162,1963.3318996939674,1324.3229323407422,172490.57518750872,100798.09085025606,113836.89218410762,48970.10749813203,10913.230442446358,16325.08416595639,8414.132570124513,10929.694441605217,4197.63378554416,6139.699686324601,2492.5808726547975,984.7529496892698,8467.29756740833,19817.50998752941,138634.4189172095,15754.675195098413,OAS1_0097_MR1_mpr-3,21947.53987870683,113836.89218410762
1298,1583.9739190752518,2867.822853483798,4493.985770403628,1632.336916604401,150961.15228744043,62201.67482213525,98699.95995744891,44048.743749563015,8126.3555848269525,11881.51939297677,7502.438616702681,7780.9546024733845,3403.931826094153,4917.590748761777,1375.7729297121773,661.9899661791329,6097.510688480024,18354.615062268273,104905.17264042648,48511.51652156131,OAS1_0110_MR1_mpr-3,17449.09510853101,98699.95995744891
1303,1594.606918532015,1571.2829197236313,2720.675861001494,1914.9689021648182,143359.58667580207,88966.99245470329,98552.81296496661,41344.874887702856,11506.963412112722,14198.484274603736,8938.236543348201,9420.837518692262,3825.8218045399217,6556.444665033227,2841.7548548156046,935.7039521951683,7008.175641954427,19001.856029200928,115927.13407731781,48665.86651367561,OAS1_0301_MR1_mpr-3,21391.87990709533,98552.81296496661
1307,1185.064939455391,885.625954753638,2012.380897188069,1551.0459207575334,169223.84335440508,114682.04414092907,120444.44384652982,51080.24339032582,11182.485428690205,17855.893087747827,8221.36657997287,11085.073433666952,4501.874770000581,7608.082611305362,3350.4238288278602,1170.3159402089127,8709.798555019028,19920.066982289805,134637.4401214139,23116.826818968315,OAS1_0232_MR1_mpr-3,21526.67890020849,120444.44384652982
1312,956.6269511262186,1055.410946079374,2755.3188592315933,1725.975911820413,135959.36205387735,88873.35345948726,92538.30827224583,38301.43604319122,10547.93546110917,11685.323403000364,5897.541698696379,8379.489571894414,3438.2318243417767,6542.381665751701,2551.2338696582337,677.4249653905636,6903.9036472816515,19453.587006122125,126846.53851944875,26662.074637842677,OAS1_0047_MR1_mpr-3,19654.92799583568,92538.30827224583
1321,942.563951844693,1757.1889102257503,4997.852744661215,3422.45382514787,127318.16349535354,88402.07148356491,75456.56614494688,35223.69720043197,10504.03146335221,11532.688410798439,6998.571642445093,8048.8375887873235,3409.419825813773,6137.98468641222,2375.274878647925,819.4269581357246,6448.056670570736,16459.1971591046,106671.2795501966,66656.90159451906,OAS1_0280_MR1_mpr-3,18079.872076304808,75456.56614494688
1323,1082.8509446774729,1014.5939481647023,1439.570926452757,1970.8778993084445,128274.79044647978,80248.61890012235,77902.84201996737,32848.42232178404,9075.436536338693,11461.687414425858,5601.875713801865,7589.903612234121,2876.7408530281805,6030.968691879634,2286.094883204104,724.7589629722839,5887.251699222092,16006.094182253493,98218.04498206981,14293.495269749652,OAS1_0355_MR1_mpr-3,15383.549214059127,77902.84201996737
1324,1179.9199397182474,1499.595923386098,2452.792874687554,1542.4709211956274,174844.24106726062,121964.276768882,114703.65313982507,62099.11782737487,12700.260351147543,16134.376175699605,8498.853565796144,10739.672451313385,4429.844773680571,8213.820580358391,3662.2108128987575,1183.692939525486,8399.726570860512,22469.58585203566,141394.88277617824,24093.347769078155,OAS1_0160_MR1_mpr-3,23459.82680144455,114703.65313982507
1328,1226.224937352539,1418.3049275392304,2598.224867257478,1938.6359009556786,145386.37357225418,107101.40152822182,101115.70883402904,40710.66792010429,11082.329433807143,13877.093291023502,8692.648555895215,9770.354500835545,3778.1448069757253,7680.798607590324,3128.502840165737,1059.5269458690889,6937.174645581847,18956.580031514066,111195.44931905814,44319.37073573676,OAS1_0112_MR1_mpr-3,17521.12510485102,101115.70883402904
1330,1141.160941698433,1830.9339064581409,3015.9988459135316,1661.1489151324047,135473.674078691,79313.9439478746,81121.55385552437,37680.26307492676,10529.413462055452,12194.678376977572,5233.493732622389,7491.462617263442,2830.0928554114125,4726.196758540038,2018.5548968726412,725.1019629547602,6325.9486768091965,17875.44408674897,97540.96301666171,39357.53298923555,OAS1_0023_MR1_mpr-3,20081.61997403611,81121.55385552437
1333,1813.0979073693766,2169.131889179708,2728.221860615971,2118.0248917907493,160508.89979964885,109775.08639162406,108839.72543941136,54684.487206186095,12137.397379904041,14390.564264790428,7168.013633788352,9516.191513820655,4137.265788628343,6718.683656744485,2918.5868508902813,939.8199519848831,8315.691575153833,24877.44572901883,119409.61289939901,41918.37085840311,OAS1_0332_MR1_mpr-3,22218.852864845532,108839.72543941136
1334,1212.1619380710135,1687.902913765551,3027.3178453352475,139.94399285030374,124267.17865122747,74823.04517731327,67342.55855948906,27040.403618513963,10298.917473831423,10458.755465665348,5700.659708755021,7899.975596392637,3152.8558389215495,4735.11475808442,2037.0768959263578,853.383956400872,5755.539705951218,16380.650163117538,27561.077591912886,26626.745639647623,OAS1_0440_MR1_mpr-3,10709.145452873,67342.55855948906
1346,1133.957942066432,2341.6608803652543,4548.522767617349,2277.862883624675,164906.1595749942,107470.12650938376,102770.68374947687,48348.59152988509,13217.84732470418,14020.810283681047,8103.717585983521,9219.153528996238,4474.091771420006,7298.3536271293215,2764.579858758452,901.0609539650686,7629.005610236412,22159.170867894667,108310.13346646805,68846.95648262983,OAS1_0398_MR1_mpr-3,19090.350024679796,102770.68374947687
1349,1137.3879418911943,916.4959531764991,2120.0828916856067,1855.6299051964297,163247.75465972163,99653.84290871533,101089.98383534333,34025.59826164249,9350.179522302158,15460.038210151326,6876.120648701077,10322.927472604759,3939.6977987220316,7019.494641376143,2782.415857847216,1055.067946096898,7454.418619156009,18397.4900600778,126547.78553471193,17485.11010669102,OAS1_0057_MR1_mpr-3,18174.540071468247,101089.98383534333
1350,1988.3708984147327,5190.61873481286,4957.035746746544,2606.1138668544313,158303.40991232672,109668.75639705642,103938.94168979093,53546.41326432995,11668.859403841505,13475.78331152631,7075.746638502245,8491.307566181666,3771.970807291153,6890.183647982602,2932.649850171807,930.901952440501,7436.925620049721,21118.851921044246,123458.72769253097,105533.54860832295,OAS1_0260_MR1_mpr-3,21508.49990113725,103938.94168979093
1352,1258.8099356877813,2042.9078956284538,2608.514866731765,2331.3708808909673,132628.48922405063,85532.19063018626,85451.58563430436,40312.78794043187,9643.101507336862,12424.488365236648,6307.083677773004,8219.308580078012,3485.222821941021,4805.086754509572,2431.1838757915516,858.1859561555392,6138.670686377172,18224.2750689273,98602.89096240814,58500.01901125173,OAS1_0170_MR1_mpr-3,16528.14015558232,85451.58563430436
1354,1811.3829074569956,2325.5398811888713,6052.577690775637,2962.8338486297152,162028.04672203615,101330.08382307668,97469.61902030665,49610.14546543269,14614.200253364932,14832.348242219818,8849.742547869333,10709.488452855476,4282.697781198267,6229.565681733375,2787.5608575843594,1180.948939665676,7984.696592064267,24446.980751011153,111195.79231904063,54818.60019933431,OAS1_0042_MR1_mpr-3,21594.93589672126,97469.61902030665
1359,1091.0829442569027,1245.4329363712081,1913.5969022349134,1714.9999123811735,124691.46962955056,77842.47402305156,77496.04404075057,37876.459064903174,9574.158510859139,11773.817398479234,7806.679601159101,9992.961489462621,3963.021797530416,5271.2237306947745,2393.4538777191656,711.7249636381871,6340.011676090722,16166.618174052372,89860.1644090714,17117.071125494018,OAS1_0085_MR1_mpr-3,17068.36512798239,77496.04404075057
1363,1157.9679408397683,893.1719543681152,1799.034908087851,1935.5489011133925,184248.27158681158,127439.58548915014,133219.82119383966,48769.45250838343,10989.71943853856,15495.024208363902,8409.673570352323,9507.616514258749,3697.196811111334,6592.8026631757075,3116.8408407615448,1086.2809445022353,7675.9966078356565,24074.139770059486,132415.82923491538,14346.317267050992,OAS1_0415_MR1_mpr-3,19462.50500566651,133219.82119383966
