,whole_brain,cortical_gm,combined_cerebral_wm,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,cerebellum_white_matter,cerebellum_cortex,lateral_ventricle,inf_lat_vent,total_lateral_ventricle,HippocampusOccupancyScore,subject
412,1239677.0536652745,523937.61823218566,496072.29965581634,179552.6018267119,135713.43106644187,117283.01300804637,52300.63732797627,13827.701293546925,15827.391191383373,8312.604575311549,9594.738509807714,4750.54975729585,7701.378606538898,3682.790811847332,1240.2879366340649,8827.447549008375,25260.233709462307,148192.79942887474,28963.947520240687,119228.85190863404,24173.266764995118,1756.1599102783216,25929.426675273437,0.8140870496175834,OAS1_0069_MR1
333,994037.9592149014,392700.33693705866,391841.12198095565,136732.14101439627,102859.52074493821,87444.41553249127,39542.409979790245,8674.812556806452,12835.402344243179,7284.290627847797,7741.509604488618,3507.8608207844522,6917.966646563178,2816.029856129887,990.5839493913659,7752.485603927857,17447.037108636156,149263.64537416553,28049.509566959045,121214.13580720648,20352.932960174818,860.2439560503967,21213.176916225213,0.8894189665520662,OAS1_0070_MR1
258,1050740.3153179954,411447.34397927974,441508.89144344436,144780.2926032187,99315.30192601128,91573.44932154019,46555.73062148181,9955.231491390236,14541.827257062447,7710.982606048232,9264.772526665576,4314.939779551032,7904.434596164829,3085.2848423737314,1063.2999456763275,7903.748596199876,19267.33801563753,132896.71521034703,28235.415557461165,104661.29965288588,23143.923817583935,1332.2119319376957,24476.135749521633,0.8557566266320289,OAS1_0071_MR1
73,1085228.6205559983,429293.2900675357,451960.4439094777,144878.0475982244,105849.10859220108,96475.60507109054,50353.42642745868,11249.37042527307,14549.030256694448,7157.037634349113,10711.546452750334,4162.99078731406,7023.953641148334,3194.3588368011738,1148.3639413304338,7882.139597303873,20487.731953287974,137963.85395146845,27939.406572584172,110024.44737888427,13901.789289761793,789.2429596778161,14691.03224943961,0.89941665078736,OAS1_0072_MR1
257,843427.0099095692,343369.73645734414,343590.62844605884,111377.9253097355,83218.99874836653,86048.40560381301,36624.16612888244,9264.086526700623,12897.485341071377,6934.087645739561,10021.773487990624,4057.003792728904,5634.117712154632,2166.3878893198985,678.4539653379923,6616.812661949043,16836.15413984598,96952.71804671497,18819.380038523566,78133.33800819141,71883.19232750946,5297.977729327921,77181.17005683738,0.5239930464170905,OAS1_0073_MR1
243,1171889.9671284962,474996.32273258164,496224.5916480358,158015.63292702913,119450.4298973137,106044.61858221254,56323.341122457554,12764.401347870598,16978.842132556092,7556.975613916403,10341.106471676001,4418.868774241331,7819.713600493198,3536.3298193299797,1042.033946762801,8702.938555369503,22397.898855698128,129717.10537279234,27098.71361553492,102618.39175725743,12895.42734117652,2074.806893998744,14970.234235175263,0.790693571616957,OAS1_0074_MR1
169,872129.9344431454,356939.8447640514,357263.6367475089,121571.54178894672,81479.98883721203,87141.2035479823,39735.51896992436,9812.543498680123,12700.946351112494,7136.114635418063,7563.835613565928,3548.334818716648,4916.218748831872,2489.836872794988,847.5529566987759,6372.253674443488,17199.048121305837,103513.27871153792,18596.773049896496,84916.50566164142,39480.32698296204,2279.9208835195323,41760.24786648157,0.6836582327891333,OAS1_0075_MR1
192,1132356.1321482677,488803.7870271625,432137.4459222286,183692.95461518253,117518.99699599,104373.17966760584,46278.24363565854,13623.616303973566,16549.40615449585,8167.515582724101,10483.451464403637,4211.35378484321,7549.4296143019255,3453.666823553207,1250.920936090828,7977.836592414743,23316.79580875196,143757.46665547453,27569.309591492318,116188.15706398222,10910.143442604072,1197.4129388245353,12107.556381428607,0.8634293742160628,OAS1_0076_MR1
106,1165070.7844768863,476533.9916540226,467523.38211437187,159367.0528579855,117664.42898855993,119798.91787950954,46755.01361130051,11622.211406224738,15704.254197674407,8324.609574698216,11960.75238892878,4863.0537515480555,7260.28062907446,3245.4658341901327,1275.2739348466407,8479.988566759952,21326.366910442368,148130.03043208155,31681.19338141742,116448.83705066415,18697.615044744507,1459.8079254188547,20157.42297016336,0.8319436055680203,OAS1_0077_MR1
12,1012909.8182507439,406748.2442193553,427844.11514157365,140740.78180959605,99348.22992432899,92982.83624953503,43891.64975758889,12049.932384372602,13328.979319026479,5767.20170535541,8879.583546344764,3649.176813564661,7107.302636890059,2791.333857391598,822.1709579955345,7472.254618244773,17734.814093933717,118635.80493893262,22800.23783514275,95835.56710378989,22772.79783654465,1310.2599330592166,24083.057769603867,0.844144927414935,OAS1_0078_MR1
431,1101124.9547438591,478019.18157814466,415987.63474731764,172033.3562108679,120902.69182311806,107575.42750400396,41528.722878310116,12763.37234792317,15580.77420398296,7575.497612970119,10887.162443778165,4390.056775713328,7825.544600195295,3487.966821800831,1370.9709299575102,8799.321550445326,23215.610813921467,136705.04401578067,27316.175604424854,109388.86841135581,19731.41699192788,1538.3549214059126,21269.77191333379,0.8358381084206499,OAS1_0079_MR1
314,1280498.5105797187,524515.9162026406,546568.0710760027,176745.8329701089,130637.03132579362,121538.613790629,59148.28897813182,11871.57239348496,16943.51313436104,8231.31357946468,12140.484379746327,4571.846766425732,8213.820580358391,3587.0938167364625,1095.1989440466173,9015.068539422875,24574.57674449231,136696.46901621876,26742.336633742118,109954.13238247664,11142.354430740485,1623.0759170775427,12765.430347818026,0.8369241599662476,OAS1_0080_MR1
342,1270125.1621096898,522065.1813278479,540539.160384018,175563.8550304958,130745.07632027363,121033.71781642399,57455.92706459407,12291.747372018348,16692.094147205964,8276.246577169066,11993.337387264022,4554.010767336968,8255.323578238018,3633.3988143707543,1113.3779431178577,9015.411539405352,24974.85772404208,135570.74307373178,26964.25762240424,108606.48545132752,12207.712376311669,1478.3299244725715,13686.04230078424,0.8501035362007713,OAS1_0080_MR2
150,967599.863565616,412204.6879405872,369125.26214150205,142429.71372330902,99011.06094155487,97969.71299475702,45057.16369804314,9793.335499661454,14930.103237225543,6930.314645932322,10223.45747768665,4102.279790415767,6990.682642848139,2731.651860440733,1012.5359482698448,7844.066599249011,17943.701083261745,122462.65574341998,22555.335847654715,99907.31989576526,9776.871500502593,1791.1459084908975,11568.017408993492,0.797276466690178,OAS1_0081_MR1
433,977433.6730632094,400619.17753248743,403459.2173873907,144725.75560600497,83377.46474027056,96033.47809367868,46136.584642895854,9638.642507564671,12982.206336743007,6713.195657024866,8294.082576257832,3571.6588175250317,5399.848724123363,1804.1799078249946,822.1709579955345,6842.16365043593,20707.251942072766,114216.25016472634,23299.64580962815,90916.6043550982,28146.57856199982,1637.1389163590682,29783.717478358885,0.767322011356351,OAS1_0082_MR1
303,801693.5160417209,333902.250941035,312466.8100361653,120451.30384617933,81441.91583915718,75782.75912828177,30863.82442317655,9994.333489392528,11024.019436786184,6772.191654010778,8682.358556420928,3126.7878402533556,6492.989668275122,2810.5418564102674,818.0549582058197,6625.730661493426,15368.114214847696,100686.2728559688,21917.012880266444,78769.25997570234,30301.990451880476,2199.3158876376165,32501.306339518094,0.7467548763814162,OAS1_0083_MR1
376,932662.9143505339,376936.7437424158,391968.37497445435,134934.82110622083,91014.70235008639,82656.13577712304,41341.10188789562,9649.961506986387,12542.137359225999,6462.462669834738,8683.730556350834,3832.6818041894467,5315.127728451733,2359.496879454018,877.7369551566846,6940.604645406609,17340.02111410357,105810.69259416373,20096.36897328259,85714.32362088114,49389.939476682935,3493.1118215379743,52883.05129822092,0.6032000291375291,OAS1_0084_MR1
190,908094.1686057437,339855.0156369101,403844.4063677115,118702.34693553302,80743.56787483556,75642.81513543148,39111.602001800085,9638.642507564671,11928.853390558492,7845.7815991613925,10345.56547144819,4222.672784264925,5894.111698871617,2469.2568738464133,708.2949638134246,6502.250667801982,16016.041181745304,104624.25565477845,19002.885029148354,85621.37062563008,14901.29123869754,1785.3149087888016,16686.60614748634,0.7676539332623897,OAS1_0085_MR1
242,1015182.8791346138,412538.08392355416,414973.72679911787,142111.75273955357,98892.38294761808,97352.31302629979,46135.55564294843,9938.081492266425,13940.20528779913,6202.468683117752,8522.177564604528,3576.4608172796993,7701.721606521374,3144.2808393596433,1067.0729454835662,7580.642612707263,18107.998074867857,126232.91155079874,26910.063625172996,99322.84792562576,11276.810423871168,1189.523939227582,12466.33436309875,0.8662059794470348,OAS1_0086_MR1
158,1104387.227577191,480685.66344191495,430204.6410209751,168611.58838568497,113851.29818337163,114463.5531520917,47664.99256480996,11428.073416143188,14976.751234842312,7972.005592712647,11585.51040809978,4488.497770684007,7180.704633139974,2890.1178523447534,1267.3849352496873,7905.120596129781,24666.15773981347,127115.79350569259,24345.45275619819,102770.3407494944,14610.77025354017,1873.1229043027176,16483.89315784289,0.7931756499645658,OAS1_0087_MR1
30,1187120.8813503534,477709.4525939686,503030.7403003117,168527.89638996078,118648.15293830176,108877.11243750127,48059.09954467515,11802.28639702476,16898.23713667418,6409.640672533398,11103.595432720671,4268.977781899217,8529.037564254053,3541.4748190671235,1250.2349361258755,8910.110544785148,21794.904886504904,135809.47106153524,27964.44557130494,107845.02549023028,10046.469486728914,1114.0639430828103,11160.533429811723,0.8848144597303188,OAS1_0088_MR1
379,1329953.9630530542,561815.1062970363,536691.7295805819,191036.92723998122,140160.08283926378,121364.0267995486,68680.25849114638,13297.423320638667,17992.750080755846,9337.145522968061,13204.12732540513,5075.713740683321,9399.22851979626,3932.151799107555,1379.545929519416,9212.636529329187,27276.38760645761,153520.61815667807,28916.61352265897,124604.0046340191,9670.198505952485,1402.1839283628474,11072.382434315332,0.8701627792974084,OAS1_0090_MR1
44,1259561.7916493693,540463.0143879082,504938.849202827,183148.27064301027,127905.72246533533,129412.86438833593,60515.82990826457,14263.311271291743,16333.659165518297,8859.346547378667,12288.66037217606,4883.976750479105,7682.170607520228,3355.568828565004,1288.6509341632136,8768.108552039987,25217.015711670298,141062.85879314123,27308.62960481038,113754.22918833085,22407.50285520746,1846.025905687095,24253.528760894555,0.8062813171257155,OAS1_0091_MR1
122,1128366.699352087,468982.8470398083,438540.9125950775,172182.90420322755,114919.05712882015,99162.32393382688,46557.788621376676,13033.99933409692,15704.597197656882,7646.4986093427,12030.03838538898,4195.9187856317785,7564.1786135484035,3312.6938307554747,1460.1509254013313,8615.130559855588,23126.773818460126,150374.62231740606,30433.70244515135,119940.9198722547,14983.611234491837,1690.989913607837,16674.601148099675,0.8177961585026767,OAS1_0092_MR2
194,1126511.0694468904,467092.57413638174,438083.00761847175,171214.95825267961,116154.88606568202,97436.34802200648,46290.2486350452,13061.782332677494,15491.251208556663,7573.782613057738,11911.360391452203,4190.43078591216,7559.719613776213,3314.751830650332,1473.184924735428,8750.272552951224,22934.350828290957,150852.76429297792,30768.813428030633,120083.95086494728,14998.360233738314,1758.9039101381313,16757.264143876444,0.8116502654425602,OAS1_0092_MR1
426,1016114.1240870369,408090.74615076726,433221.3258668536,143792.79565366957,100272.61487710245,92631.26126749688,40962.08690725937,10069.793485537299,12783.952346871743,7490.77661729849,9175.935531204232,3700.28381095362,6777.336653747921,2840.0398549032234,1026.2559475688943,7024.639641113286,20362.193959701675,114450.51915275761,24064.19277056767,90386.32638218993,25456.772699421184,1459.1219254539023,26915.894624875087,0.822614289878816,OAS1_0094_MR1
311,1183836.6565181434,484124.9242662041,494940.74271362723,162240.36371118893,118436.17894913147,114025.54217446956,53449.68726927165,13007.58833544625,17738.244093758476,8284.13557676602,12319.53037059892,4662.398761799459,8470.041567268141,3541.4748190671235,1341.8159314470302,8836.022548570283,22965.563826696292,131684.553272276,23998.336773932235,107686.2164983438,15773.197194152128,1960.2448998516813,17733.44209400381,0.8129304317580324,OAS1_0095_MR1
203,916430.0971798638,386208.37626873096,362886.09246025933,138655.68491612302,94799.70715671165,83981.48770941122,40031.87095478382,11585.167408117304,13255.920322759042,7014.006641656523,9162.215531905182,3509.2328207143573,6314.972677369957,2929.905850311997,974.805950197459,6550.956665313606,17154.458123583925,110646.64934709617,21894.71788140549,88751.93146569068,37117.743103665736,1286.5929342683562,38404.33603793409,0.8306758332823403,OAS1_0096_MR1
244,1160582.6297061844,480972.41142726503,461625.497415693,172942.99216439488,111659.52829534849,113513.10020065005,49831.38045412985,11574.191408678063,16463.65615887679,8372.972572227365,11051.802435366757,4372.906776589516,6921.053646405464,3024.2308454929616,1065.0149455887088,8682.358556420928,21451.218904063717,145735.89055439745,29191.35650862243,116544.53404577503,13452.459312717925,1431.3389268733274,14883.798239591251,0.8289560234094856,OAS1_0097_MR1
324,965032.8516967637,351216.5470564529,429256.5890694108,122061.68876390526,78975.74596515304,75336.85915106267,44256.60173894362,11381.082418543943,13436.681313524019,6295.078678386335,8236.115579219348,4477.864771227243,5755.196705968741,2529.624870762231,844.1229568740137,7394.736622205144,19204.569018844377,123972.54166628036,25656.74168920483,98315.79997707554,101364.3838213243,4463.801771945718,105828.18559327003,0.5633459339766524,OAS1_0098_MR1
201,1122683.532642438,491866.43387069274,438517.93159625155,184559.02957093506,114166.5151672673,117366.36200378809,42434.24283204737,9508.645514206179,14849.841241326107,7471.9116182622965,9105.963534779079,3751.390808342579,6690.557658181434,2800.25185693598,1170.6589401913889,7321.677625937706,23831.638782448787,130638.06032574103,22876.726831234948,107761.33349450608,13977.249285906564,1572.31191967106,15549.561205577624,0.8089796500104323,OAS1_0099_MR1
291,1126433.2084508683,473426.06881280546,461085.95844325796,160837.15078287863,113887.65618151412,112875.80623320922,49189.62748691682,12522.586360224854,16329.886165711057,6484.414668713217,11089.875433421621,4150.29978796244,8577.057561800724,3573.0308174549373,1245.7759363536843,8400.069570842988,24113.241768061776,122966.52271767757,23240.306812659757,99726.2159050178,5961.339695436959,2308.3898820650593,8269.729577502017,0.7879351115414261,OAS1_0101_MR1
344,1118714.679845205,467266.81812747964,460921.66145165183,158059.19392480364,111660.9002952784,112372.62525891658,49418.40847522847,12267.394373262534,16185.826173071038,6538.608665944463,11171.85242923344,4096.7917906961475,8295.11157620526,3544.2188189269327,1162.7699405944356,8358.223572980887,23488.295799990075,121896.36277235171,22528.924849004048,99367.43792334766,6219.9616822240405,2471.657873723747,8691.619555947787,0.7704461427242659,OAS1_0101_MR2
