,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
1245,833.8329573997265,511.0699738895897,1263.2689354599725,1320.8929325159797,133895.87415930035,96755.83605677361,90743.38936394769,42769.01081494418,10453.953465910681,13911.393289271127,7599.850611725932,9571.757510981806,4168.135787051204,6938.546645511751,2611.9448665565274,1102.4019436786184,7438.6406199621015,18031.166078793183,120535.6818418685,OAS1_0444_MR1_mpr-4,19298.894014025347,90743.38936394769,15540.300206050764,376500.10476472357
1252,1126.0689424694785,959.0279510035522,1827.5039066333784,2404.086877175929,165262.53655678703,100353.56287296685,112259.09226471695,53932.63124459819,11546.751410079965,14702.008248878847,6807.863652188306,11476.779413654813,4204.150785211208,6430.563671464448,3092.144842023256,1051.6379462721357,7510.670616282111,19714.952992769016,125628.54558167563,OAS1_0043_MR1_mpr-4,18685.26704537536,112259.09226471695,13055.265333010444,406296.1702424516
1261,1322.607932428361,1938.6359009556786,2087.8408933328406,1531.8379217388642,131240.02529498682,91338.49433354396,88226.79849251956,44142.382744779025,10880.988444093593,12834.030344313273,6868.917649069076,9266.487526577956,4123.202789346817,6507.052667556649,2757.0338591439745,843.4369569090611,7165.269633928543,17869.95608702935,128459.324437052,OAS1_0356_MR1_mpr-4,19200.110019072188,88226.79849251956,49688.692461419734,397706.4216812992
1265,1142.875941610814,1275.6169348291169,2349.892879944684,2862.3348537641787,182474.61867742697,116697.51203795942,119733.40488285659,60117.26392862719,11192.089428199539,16807.342141317975,8787.659551041133,10140.794481909878,4083.071791397098,8013.5085905922715,3421.7678251829175,1169.6299402439604,7980.923592257029,22956.988827134388,125068.76961027441,OAS1_0121_MR1_mpr-4,19148.660021700754,119733.40488285659,23802.826783920784,466689.54915697215
1273,884.5969548062093,1111.6629432054767,1969.1628993960635,1258.466935705305,124400.60564441071,82420.49478916186,86939.17655830376,41886.81486001531,10199.790478895791,11633.873405628929,6572.908664192086,7708.924606153375,3307.548831018331,5780.578704671983,2493.6098726022265,809.1369586614377,6769.104654168492,17800.327090586678,84222.27369710951,OAS1_0312_MR1_mpr-4,15878.155188789857,86939.17655830376,20484.30195346321,361494.19853137084
1276,1127.7839423818598,942.563951844693,1910.1669024101511,2334.114880750777,180223.8527924179,118680.05193667205,112203.86926753828,54305.47222554986,12854.26734327937,17289.60011667956,9381.392520707494,12418.657365534553,4795.825754982714,6839.41965057612,3543.1898189795047,1452.604925786854,8625.76355931235,23806.256783745543,129397.086389142,OAS1_0353_MR1_mpr-4,20388.60495835234,112203.86926753828,22196.90086596705,469998.46998792037
1285,980.9799498820313,1138.7599418210991,2593.765867485287,1490.3349238592398,150913.13228989375,96378.87907603226,104419.8276652226,51208.18238378946,10507.80446315945,12964.71333763672,5828.598702218656,8843.911548167236,3432.057824657204,5842.661701500181,2620.519866118433,838.9779571368701,7132.341635610825,18233.879068436636,114789.40313544414,OAS1_0358_MR1_mpr-4,18057.577077443853,104419.8276652226,23582.62079517104,398205.82965578465
1288,1168.2579403140553,929.8729524930723,1898.8479029884352,1843.6249058097615,155388.59606124368,103065.32073442396,96249.91108262117,48143.47754036431,11539.89141043044,15317.007217458737,7300.411627024179,9730.566502868302,4378.394776309136,6734.1186559559155,3307.8918310008075,965.5449506706007,7848.868599003679,18133.723073553578,129414.92238823077,OAS1_0068_MR1_mpr-4,23788.42078465678,96249.91108262117,11613.979406645307,431742.30994241603
1294,1400.8119284329425,1976.7088990105406,3495.1698214328317,2151.9818900558967,145040.62958991813,92973.91824999065,93237.34223653241,42412.290833168896,12611.423355686198,13178.059326736937,7531.593615213162,9419.122518779881,3765.4538076241042,6185.6616839764165,2363.9558792262096,861.2729559978253,6869.603649034028,18644.10704747821,108775.5844426883,OAS1_0228_MR1_mpr-4,19619.9419976231,93237.34223653241,31509.350390196825,388773.3301376882
1295,983.0379497768887,1047.5219464824208,1759.589910103084,1874.1519042501463,142843.37170217535,97637.00301175506,95904.85310025007,45143.599693627155,10307.149473410853,12871.76034238566,6706.678657357817,9355.667522021777,3724.636809709433,6228.19368180347,2778.6428580399775,844.4659568564898,7574.468613022691,19947.506980887905,124650.99563161835,OAS1_0429_MR1_mpr-4,20446.914955373304,95904.85310025007,20126.209971758024,395661.45578577596
1297,975.8349501448877,780.6679601159102,1773.6529093846098,2133.1168910197034,139227.4658869109,92683.39726483329,95030.54614491816,48075.56354383401,9459.253516729601,14011.20628417171,5392.302724508885,8865.520547063239,3791.521806292298,6644.938660512094,2761.835858898642,812.2239585037238,7817.312600615865,18262.348066982166,141646.30176333332,OAS1_0218_MR1_mpr-4,21802.79388610186,95030.54614491816,11205.809427498589,397010.13171687257
1301,1466.6679250683796,1759.9329100855603,2016.4968969777838,1740.381911084415,156189.84402030814,101894.66179423255,106585.18655459507,43064.67679983869,10767.798449876434,11951.148389419446,7238.671630178457,8441.572568722613,3807.985805451158,6322.518676984435,2331.7138808734435,903.8049538248783,6652.827660109048,22187.98286642267,114264.6131622555,OAS1_0146_MR1_mpr-4,18632.44504807402,106585.18655459507,42611.23082300511,379136.7456300184
1308,1288.99393414569,1131.213942206622,2041.1928957160726,2190.397888093235,201602.35570019667,129946.57236106895,134722.84711705052,53869.17624784009,13754.642297279488,17090.31712686087,8994.145540491827,11052.145435349234,4378.05177632666,7504.496616597538,3203.2768363455557,1370.627929975034,7960.686593290931,28843.554526391526,138724.97091258323,OAS1_0420_MR1_mpr-4,19581.525999585763,134722.84711705052,28069.06056596019,492903.3228177184
1310,1104.802943555952,2829.0638554639836,3583.320816929224,2340.2888804353493,127871.42246708773,81392.52384168058,81411.38884071678,36097.318155798945,8628.850559154636,12414.198365762364,6342.06967598558,8872.72354669524,3333.959829669001,5302.436729100113,2082.6958935956973,720.9859631650454,5936.300696716194,16843.700139460456,95919.60209949655,OAS1_0270_MR1_mpr-4,16776.472142895116,81411.38884071678,31921.63636913326,311707.0650749804
1325,1126.0689424694785,1221.765937580348,2325.196881206395,1740.724911066891,169976.0423159754,106926.12853717645,112805.14823681914,57230.57607610719,11751.522399618276,14925.301237470878,8127.041584791905,9934.308492459186,4097.4777906611,7551.487614196783,2605.770866871955,944.6219517395502,8271.101577431924,20298.73896294357,139543.711870754,OAS1_0189_MR1_mpr-4,20071.6729745443,112805.14823681914,25716.423686155696,454544.94877743616
1335,1079.0779448702344,1147.6779413654813,2242.8768854120985,1608.6699178135407,126789.6005223577,76905.74107090896,86313.20159028465,35373.24519279161,10327.386472376951,11361.874419525275,6494.361668205028,7024.29664113081,2896.6348520118017,4093.361790871385,1722.5459119956508,714.8119634804732,5667.04571047235,15748.158195431362,94639.86916487773,OAS1_0329_MR1_mpr-4,15764.279194607747,86313.20159028465,21571.2688979304,306756.8893278834
1343,1328.7819321129332,1915.6549021297708,5483.883719830041,1737.637911224605,118503.7499456793,73231.18225864107,80045.21991051393,36719.177124028356,9446.905517360456,11941.887389892589,5855.695700834279,7620.773610656983,3702.6848108309537,6012.789692808394,2309.075882030012,777.2379602911478,6945.406645161276,15074.506229848037,125624.42958188592,OAS1_0382_MR1_mpr-4,18866.371036122815,80045.21991051393,67450.2605539866,321977.1705502838
1344,1381.6039294142734,1568.5389198638213,4832.526753107671,1430.6529269083749,129565.15638055537,67946.58152862971,81015.5668609392,45313.04168497041,8501.254565673476,12328.448370143304,6053.606690723067,7946.966593991881,3627.9108146511344,3169.3198380804088,1331.525931972743,623.9169681242709,6913.164646808511,17719.72209470476,117756.00998388109,OAS1_0269_MR1_mpr-4,18896.212034598248,81015.5668609392,35954.63016308883,383281.9004182437
1345,902.7759538774498,995.7289491285094,2498.7548723393697,1593.5779185845863,144876.332598312,99791.04290170583,105651.19760231228,44296.38973691086,10709.145452873,14928.73123729564,7205.0576318957865,10865.210444899687,4399.660775222663,7500.7236167903,2727.8788606334947,921.2979529311664,8329.75457443536,19305.06801370992,114007.02017541585,OAS1_0376_MR1_mpr-4,21128.45592055358,105651.19760231228,29240.40550611653,472931.46283807466
1347,1447.4599260497105,2332.7428808208724,3802.840805714014,3237.233834610703,143681.6636593473,92096.86729479893,89879.71540807254,32532.176337940957,11859.910394080767,12937.27333903862,7374.499623239046,9150.210532518513,3812.4448052233483,6222.362682101373,2340.6318804178254,847.2099567162998,7028.069640938049,18847.163037104146,99585.58591220254,OAS1_0019_MR1_mpr-4,19660.415995555297,89879.71540807254,53912.394245632095,365038.07435031526
1357,888.0269546309717,655.8159664945607,763.8609609745747,1398.0679285731326,135531.6410757295,100058.23988805481,91016.76034998125,43787.03476293365,10990.748438485989,13285.761321234475,6572.222664227133,9529.911513119705,3828.2228044172552,6952.952644775754,3097.289841760399,1155.2239409799586,7436.92562004972,20367.338959438817,115129.65911806056,OAS1_0133_MR1_mpr-4,18790.91103997804,91016.76034998125,9983.700489935763,394721.9788337735
1358,978.9219499871738,830.4029575749643,1658.0619152901186,1349.018931079031,150772.5022970785,97807.13100306329,96372.01907638273,48593.15051739065,9878.742495298036,14481.459260146628,7792.616601877577,9301.816524773008,4298.475780392173,7455.447619103437,3004.679846491816,1041.0049468153723,7815.940600685961,19528.361002301946,130076.56935442743,OAS1_0071_MR1_mpr-4,20088.479973685637,96372.01907638273,23337.375807700533,427029.1471832101
1361,1688.5889137305035,2528.5958708148023,3329.843829879286,1932.4619012711064,153557.31915480306,88442.8884814796,98488.67196824355,49432.12847452752,10989.033438573606,12077.715382953176,5412.5397234749835,8667.266557191975,3778.4878069582014,6596.918662965421,2541.972870131375,694.9179644968515,7102.843637117869,19925.897981991904,105581.91160585209,OAS1_0424_MR1_mpr-4,19979.74897924067,98488.67196824355,54951.68419253509,432153.566921405
1374,1396.0099286782752,2269.630884045245,3189.5568370465066,2455.193874564888,138246.14293704642,85610.05162620838,89832.72441047328,39145.21600008276,9078.866536163456,11675.033403526077,7977.150592449791,8442.944568652518,3041.037844634297,5600.160713889483,2553.977869518044,830.059957592488,5788.467704268936,16680.089147819293,110371.56336115024,OAS1_0123_MR1_mpr-4,17288.91411671461,89832.72441047328,32511.93933897486,358038.13070794026
1375,1049.9229463597544,859.2149561029679,1715.6859123461259,2310.447881959917,181473.05872859637,121423.36579651697,132431.60723410928,55645.91615706698,11538.17641051806,17257.01511834432,9232.873528295286,11750.836399653324,4571.846766425732,7019.151641393667,3297.60183152652,1234.4569369319688,8893.646545626289,24848.633730490823,136489.6400267856,OAS1_0421_MR1_mpr-4,21723.56089014985,132431.60723410928,14297.611269539368,472427.2528638346
1380,811.8809585212475,784.783959905625,1744.840910856606,1803.8369078425183,159075.50287288072,111872.18828448374,116296.88805842718,49445.84847382656,11710.36240172113,16115.51117666341,7535.7096150028765,10454.639465875634,4217.184784545306,6679.238658759718,2587.248867818238,1271.8439350218782,8091.0265866319005,20601.950947452562,143020.01669315062,OAS1_0344_MR1_mpr-4,19889.882983831896,116296.88805842718,8258.75357806278,431279.6029660556
1381,1045.4639465875634,957.6559510736473,1672.4679145541204,1486.9049240344775,145463.8915682938,94835.72215487165,99266.59592849965,43849.11775976184,11079.92843392981,13985.138285503517,7857.443598565585,10167.8914805255,4007.2687952698498,7162.525634068733,3103.1208414624953,1130.1849422591931,6970.102643899565,19369.209010432976,121436.74279583356,OAS1_0378_MR1_mpr-4,18706.876044271365,99266.59592849965,11620.496406312355,423584.7413591838
1399,923.6989528085,854.7559563307768,1689.617913677932,1462.5519252786648,168635.25538447584,115131.71711795541,121054.64081535503,54798.363200368214,10244.037476635225,16451.308159507644,8820.244549376375,10870.012444654354,4248.397782950643,7832.061599862343,3315.437830615285,1209.4179382112034,8790.746550883418,22231.54386419715,140290.07983262226,OAS1_0125_MR1_mpr-4,21972.23587744512,121054.64081535503,19823.34098723151,463608.38031438814
1411,1384.6909292565595,1015.622948112131,1872.7799043202415,1706.767912801744,165714.2675337082,110385.62636043175,104553.25465840584,49085.35549224404,13636.307303325186,16452.68015943755,7774.780602788813,11935.713390208015,4744.3757576112785,7193.052632509118,3209.7938360126045,1056.782946009279,7974.063592607505,21814.798885488526,140921.8858003435,OAS1_0386_MR1_mpr-4,21835.3788844371,104553.25465840584,12059.19338389946,429998.8410314893
1416,772.7789605189568,1221.765937580348,1850.4849054592862,1820.6439069838539,130951.21930974183,91472.95032667465,85631.66062510437,38281.199044225126,10274.564475075611,10587.380459093936,7030.813640797859,8467.640567390805,3516.7788203288346,5688.654709368353,2370.472878893258,941.8779518797405,6153.41968562365,16197.831172457707,111999.7842779649,OAS1_0449_MR1_mpr-4,17995.15108063318,85631.66062510437,24899.05472791483,381367.6175160438
1420,1372.6859298698912,1737.637911224605,2329.9988809610622,1851.1709054242388,138551.06992146774,84920.62166143114,84781.02066856332,42036.36285237494,9646.531507161624,12207.369376329192,6272.783679525381,8908.052544890292,3217.6828356095575,5419.3997231245085,2340.2888804353493,846.180956768871,6413.07067235816,19298.208014060394,99725.52990505286,OAS1_0298_MR1_mpr-4,15665.152199672115,84781.02066856332,25165.565714298864,361831.02451416245
1429,1233.7709369670163,2192.7988879705686,3131.932839990499,2649.674864628913,141430.89777433826,99248.7599294109,95994.71909565886,47280.489584454095,10504.374463334687,11636.274405506261,7274.343628355986,7462.993618717915,3839.8848038214473,6430.563671464448,2727.8788606334947,861.6159559803016,6743.036655500298,19639.835996606722,118373.06695235585,OAS1_0013_MR1_mpr-4,19891.254983761803,95994.71909565886,83066.02075618214,392985.0269225139
1451,933.9889522827871,907.577953632117,2006.892897468449,1340.100931534649,174460.76708685223,113024.6682256039,115322.76810819468,62705.19879641036,11863.683393888005,16599.827151919853,7407.084621574288,11367.362419244895,4360.215777237896,7679.769607642895,2967.2928484019067,1153.5089410675773,8356.16557308603,23756.521786286492,135987.14505245793,OAS1_0346_MR1_mpr-4,20994.68592738785,115322.76810819468,12859.06934303404,434669.8147928507
1452,1805.5519077548995,3245.1228342076565,4783.477755613569,2232.9298859202877,146316.93252471217,97069.33804075688,96757.89405666848,40950.76790783767,11768.329398759612,12803.846345855365,7103.186637100344,8506.056565428145,3647.804813634756,5841.2897015702765,2821.1748558670306,768.3199607467657,7057.224639448529,19859.698985373987,107581.25850370606,OAS1_0032_MR1_mpr-4,19779.779989457027,96757.89405666848,60063.75593136089,375391.52882136044
1458,1396.0099286782752,2437.0148754936477,5932.870696891432,1362.7389303780806,136066.37804840994,86307.37059058256,87588.47552513129,34370.99924399605,10928.322441675315,12352.458368916641,8238.51657909668,9748.05950197459,4111.197789960149,6750.239655132299,3003.650846544387,798.5039592046744,7008.175641954427,20506.59695232417,83014.22775882823,OAS1_0400_MR1_mpr-4,18911.3040338272,87588.47552513129,63113.368775557086,411738.55096440203
1459,1107.2039434332855,722.7009630774265,2239.4468855873365,1583.2879191102993,133636.90917253075,78072.97001127558,91655.76931733449,40350.86093848673,9601.598509457239,13748.125297612438,7062.712639168149,9666.08250616277,4101.250790468339,5871.130700045709,1919.4279019370092,929.5299525105961,7620.430610674506,15412.704212569606,121443.2597955006,OAS1_0162_MR1_mpr-4,18139.211073273196,91655.76931733449,7708.924606153375,329828.4401491648
1464,1206.6739383513936,1121.6099426972876,1947.2109005175844,1432.02492683828,160983.61177539598,104295.31867158372,110655.22434665807,53964.53024296848,12359.318368566164,13855.141292145025,7116.563636416918,9392.368520146734,3945.8717984066043,5739.761706757312,3086.31384232116,1048.8939464123257,7191.680632579213,19783.89598924674,134983.18410374998,OAS1_0262_MR1_mpr-4,19641.550996519105,110655.22434665807,33128.996307449605,426696.09420022566
1468,1131.5569421890982,1086.9669444671877,2394.8258776490707,2004.4918975911155,172436.038190295,106432.55156239314,116365.48805492243,56035.564137159985,11706.58940191389,16939.397134571325,8673.440556876547,11867.113393712767,4909.701749164824,6677.866658829813,2531.339870674612,1209.4179382112034,8315.005575188881,19594.902998902337,137663.38596681927,OAS1_0145_MR1_mpr-4,21461.85190352048,116365.48805492243,30863.1384232116,484802.3492315947
1469,1082.1649447125205,1525.3209220718156,1810.0109075270907,2084.7538934905547,149239.6353753922,105628.21660348638,97800.9570033787,47018.094597859774,11355.700419840701,13056.63733294035,6788.31265318716,8961.903542139062,3738.6998089909584,6426.104671692257,2993.017847087624,999.1589489532716,7349.46062451828,20917.510931330697,122802.56872605393,OAS1_0279_MR1_mpr-4,19759.54299049093,97800.9570033787,38484.25503385106,377212.1727283442
1471,1058.154945939184,898.659954087735,1691.6759135727896,2234.644885832669,153458.87815983235,115027.78812326511,117836.27197978053,47607.71156773642,10561.312460425743,16115.168176680934,7896.545596567876,11220.558426745065,4211.35378484321,6571.879664244657,2975.867847963812,1263.2689354599725,7683.199607467657,18558.70005184163,125059.50861074755,OAS1_0313_MR1_mpr-4,17361.63011299957,117836.27197978053,22121.783869804756,444460.06329266983
1475,776.5519603261954,694.231964531899,2311.476881907346,1335.2989317799818,152295.07921929052,96013.92709467752,95623.93611460205,47734.278561270155,9515.84851383818,14125.425278336297,7849.897598951107,10549.993461004027,3953.074798038605,6928.942646002417,2672.3128634723444,1044.777946622611,7316.189626218086,18877.690035544525,121087.56881367275,OAS1_0050_MR1_mpr-4,19088.635024767413,95623.93611460205,12415.913365674744,393084.496917432
1479,1337.0139316923628,1386.0629291864643,2119.396891720654,1414.1889277495156,152589.3732042551,95390.01012655324,104603.67565582987,47479.772574272785,11055.575435173996,14706.810248633516,7975.778592519886,10252.955476179606,4507.362769720201,6791.399653029447,2564.2678689923305,1046.8359465174683,7949.367593869216,20460.97795465483,114638.48314315459,OAS1_0190_MR1_mpr-4,19681.681994468825,104603.67565582987,21303.38591161646,443995.98431637953
1482,1172.37394010377,2318.33688155687,4634.615763218883,245.24498747050782,159234.65486474967,102562.82576009627,90841.14435895343,41908.76685889378,13269.64032205809,14223.5232733245,8058.098588314182,9162.215531905182,4463.801771945718,7196.825632316357,2863.7068536940833,895.2299542629726,7265.425628811603,21283.834912615315,39308.48399174145,OAS1_0398_MR1_mpr-4,12160.378378729949,90841.14435895343,61328.739866733245,418555.3326161347
1485,914.4379532816417,595.1049695962672,1263.2689354599725,1268.7569351795921,170535.47528739416,109113.43942542741,113338.17020958719,49350.15147871569,11454.141414811382,16252.368169671428,9122.427533937938,11836.243395289908,4501.531770018104,7762.775603402144,3206.706836170318,1313.0039329190265,8608.956560171016,23239.620812694808,151620.05525377727,OAS1_0230_MR1_mpr-4,22427.396854191084,113338.17020958719,18859.854036455763,466665.53915819887
1486,1096.9139439589985,810.5089585913425,1904.335902708055,2419.1788764048833,156094.14702519728,105493.41761037323,104926.43863934,46200.725639618904,10000.164489094623,14556.233256326448,6474.467669221407,8758.847552513129,3770.941807343724,6732.403656043534,2719.989861036541,1058.4979459216602,7271.942628478651,20043.54697598125,124496.64563950404,OAS1_0224_MR1_mpr-4,17958.107082525745,104926.43863934,18840.303037454618,388550.72314906114
1488,950.7959514241226,962.4579508283146,1819.9579070189013,1567.1669199339162,152723.82919738578,104119.7026805559,106849.63954108425,44478.179727623254,10273.878475110658,14256.108271659743,7470.539618332392,10393.928468977341,3935.2387989498407,7493.863617140776,2708.3278616323496,1098.6289438713798,7225.980630826836,17204.19312104298,120575.12683985326,OAS1_0198_MR1_mpr-4,17017.944130558386,106849.63954108425,9481.891515573032,357778.4797212058
1501,1071.5319452557571,1635.7669164291633,2875.3688530982754,1509.885922860385,155117.6260750874,84843.1036653915,99031.64094050342,27041.43261846139,11824.23839590324,12095.55138204194,6494.018668222551,6886.067648192888,2579.359868221285,3804.2128056439187,1709.1689126790775,663.3619661090379,5306.895728872303,23123.343818635367,61754.402844986245,OAS1_0180_MR1_mpr-4,11410.923417019376,99031.64094050342,44330.003735193524,376302.87977479975
1512,1228.2829372473964,1493.4219237015259,2350.921879892113,1546.9299209678186,127006.37651128267,80895.51686707253,91122.40434458392,41375.40188614324,9974.439490408906,12537.33535947133,7199.2266321936895,7707.895606205946,3473.2178225543526,4722.423758732799,2300.8438824505824,862.9879559102064,6263.179680016046,17708.74609526552,97823.25200223966,OAS1_0075_MR1_mpr-4,16146.724175068748,91122.40434458392,39578.76797793272,337920.1527357617
1513,1518.8039224047673,2291.2398829412477,2450.0488748277444,2264.8288842905777,148246.6504261235,105908.44758916946,103212.46772690627,46574.595620518,11628.728405891785,14325.737268102419,7229.067630669122,10300.975473726281,4351.983777658466,7349.46062451828,3152.512838939073,943.9359517745979,8283.449576801067,22637.655843449014,129906.44136311921,OAS1_0256_MR1_mpr-4,22322.438859553353,103212.46772690627,51099.108389362016,405303.5282931654
1527,1340.4439315171253,1304.4289333571205,1782.2279089465155,2007.2358974509254,118393.30395132193,87707.49651905055,86248.03159361417,32666.289331089163,9386.537520444639,13224.707324353705,6984.851643146043,9881.486495157846,3683.4768118122847,6545.125665611511,2488.1218728826066,823.8859579079158,7189.27963270188,16382.708163012398,119680.58288555524,OAS1_0446_MR1_mpr-4,22119.7258699099,86248.03159361417,33905.89126775828,375297.8898261444
1533,953.8829512664087,1024.8839476389892,1908.794902480246,2569.412868729474,150677.1483019501,100491.10586593981,104336.47866948089,48936.15049986688,9218.810529013761,15734.78119611479,7394.393622222668,10231.003477301128,3873.4988021041186,8125.669584862,2769.0388585306428,920.2689529837377,8088.625586754566,20472.296954076544,124993.30961412964,OAS1_0321_MR1_mpr-4,20442.79895558359,104336.47866948089,20629.04794606818,387625.30919634027
1534,1476.9579245426667,2427.753875966789,2553.6348695355673,2429.125875896694,133287.049190405,90022.40340078266,92138.71329266102,40956.59890753975,10960.221440045603,11225.360426499734,5722.954707615976,6754.6986549044905,3158.6868386236456,5492.801719374423,2212.349886971714,715.4979634454256,6360.591675039296,19089.664024714843,104836.22964394875,OAS1_0176_MR1_mpr-4,18506.221054522768,92138.71329266102,57907.3150415328,328087.029238133
1537,1078.734944887758,1383.3189293266546,1373.0289298523676,1870.721904425384,152537.92320688366,97619.51001264878,104886.65064137276,40620.80192469552,11986.477387614497,13796.48829514159,7409.1426214691455,8833.964548675423,3764.767807659152,6127.694686937933,2892.8618522045635,972.4049503201254,7338.141625096565,19315.70101316668,113414.65920567937,OAS1_0404_MR1_mpr-4,18611.179049160495,104886.65064137276,37143.12510236898,405509.6712826336
1539,1418.990927504183,2975.8678479638124,4720.022758855466,3511.633820591691,154500.5691066127,102107.32178336784,98266.0649796165,39846.99396422914,12938.645338968527,13289.191321059237,8343.47457373441,8764.33555223275,4090.960790994051,7091.524637696153,3261.5868333665157,965.8879506530769,7009.204641901856,21090.38292249872,120537.73984176335,OAS1_0212_MR1_mpr-4,20364.25195959653,98266.0649796165,77247.02605347281,394243.83685820166
1547,935.7039521951683,747.0539618332392,1900.9059028832926,1961.9598997640626,174888.48806500007,107353.16351535937,115096.73111974284,47656.41756524805,10263.245475653894,16870.111138111126,8295.111576205261,10599.72845846308,4478.550771192196,6417.529672130351,2717.5888611592077,1165.5139404542456,7921.927595271116,20107.001972739352,125417.25759247027,OAS1_0150_MR1_mpr-4,19102.355024066463,115096.73111974284,8846.312548044569,446871.6961694603
1548,1039.6329468854674,1145.2769414881477,1727.347911750318,1538.3549214059126,129113.42540363417,86441.82658371323,82789.56277030631,38624.542026683834,10648.434455974708,11645.53540503312,7807.022601141578,9390.99652021683,3586.7508167539863,5901.657698486094,2395.168877631547,989.2119494614609,6223.048682066326,18106.626074937954,98918.45094628629,OAS1_0374_MR1_mpr-4,15392.810213585984,82789.56277030631,14244.789272238027,319419.076680976
1549,1137.044941908718,775.5229603787667,1883.755903759481,2193.827887917997,153010.9201827184,108665.48144831344,110775.9603404897,54916.69819432251,10255.69947603942,15752.617195203555,7341.228624938851,10879.273444181214,4184.256786227587,7780.268602508431,2773.1548583203576,1054.7249461144218,7954.855593588835,18418.756058991326,139531.70687136732,OAS1_0151_MR1_mpr-4,20095.68297331764,110775.9603404897,10528.384462108024,443388.53134741413
1555,1257.0949357754002,1223.4809374927293,2033.989896084072,1343.5309313594114,167903.9794218365,103255.3427247158,99599.64891148408,51453.42737125997,12648.467353793632,15127.671227131856,6573.937664139514,9439.702517728456,3648.8338135821846,7545.656614494687,3078.767842706683,1119.55194280243,7638.952609728223,21646.72889407517,112853.51123434826,OAS1_0135_MR1_mpr-4,19218.975018108384,99599.64891148408,26393.162651581308,468404.20606937085
1556,1331.5259319727431,1177.1759398584375,2047.709895383121,2261.398884465815,173074.70415766575,118765.45893230864,117865.76997827349,46847.96660655156,12888.910341509472,15752.960195186031,9227.385528575665,10676.903454520234,4235.706783599022,7135.4286354531105,3190.585836993935,1293.4529339178812,7851.6125988634885,22710.371839733976,140763.76280842198,OAS1_0231_MR1_mpr-4,20110.774972546595,117865.76997827349,16590.566152392996,395157.93181150086
1565,794.3879594149596,646.5549669677024,1264.6409353898773,1326.3809322355996,146537.8245134269,96854.2770517443,100879.38184610292,47003.00259863082,9971.009490584143,14034.187282997618,6274.841679420238,8528.008564306623,3497.9138212926414,7435.896620102292,3080.1398426365877,1035.5169470957526,7462.993618717915,18341.924062916652,123581.17868627499,OAS1_0086_MR1_mpr-4,20128.953971617833,100879.38184610292,11305.622422399172,402229.21945023094
1568,916.1529531940229,682.2269651452308,1696.820913309933,1414.5319277319918,125653.24158041392,74112.34921362251,92475.5392754527,47769.95055944768,8040.605589207894,12162.436378624807,5978.832694543247,8112.292585545427,3265.7028331562306,4852.763752073768,1558.9349203544866,767.6339607818134,6386.316673725014,15585.919203720105,107939.69348539373,OAS1_0027_MR1_mpr-4,17729.326094214095,92475.5392754527,18411.21005937685,362466.6034816909
1571,1478.6729244550477,2006.8928974684493,3634.084814335706,2163.300889477612,154072.84812846483,96076.69609147067,91798.11431006211,43636.80077060906,11415.725416774043,13798.203295053969,6661.74565965343,8877.18254646743,3771.9708072911526,5547.338716588143,2207.8908871995227,822.1709579955345,6981.764643303757,21283.49191263284,119975.90587046728,OAS1_0124_MR1_mpr-4,19711.17999296178,91798.11431006211,81365.76984304744,426217.6092246713
1572,1062.6139457113752,1196.7269388595828,1924.915901656629,3124.386840376022,165655.6145367048,109107.60842572531,111436.9213067214,46120.806643701944,11641.07640526093,17170.922122742784,7186.878632824546,12575.408357526194,4922.392748516444,7954.855593588835,3288.3408319996624,1150.7649412077676,8912.511544662482,21974.636877322453,138670.09091538703,OAS1_0368_MR1_mpr-4,22307.003860341923,111436.9213067214,12197.765376819858,456483.24167840934
1575,1201.8719385967263,2256.596884711148,2511.788871673467,2658.9358641557715,143875.45864944637,91753.86731232269,81431.62583968288,38600.18902792803,11592.02740776683,11466.14641419805,5952.764695875054,8542.757563553101,3487.280821835878,6180.173684256797,2839.6968549207472,815.6539583284862,6580.454663806562,20191.03696844603,123607.93268490813,OAS1_0255_MR1_mpr-4,18014.702079634324,81431.62583968288,38142.28405132225,384411.399360538
1582,1629.249916762115,2763.2078588285467,4154.415787752155,1516.0599225449573,129673.54437501787,73374.21325133365,82347.09279291195,36930.46511323372,10636.429456588037,12093.83638212956,6496.762668082361,7849.897598951107,3510.9478206267386,5316.842728364114,1985.6268985549227,727.1599628496176,6882.637648368125,18395.77506016542,91203.35234044833,OAS1_0028_MR1_mpr-4,16326.799165868772,82347.09279291195,46115.661643964806,328879.0161976706
1583,1391.207928923608,2521.7358711652773,3774.371807168486,1894.3889032162442,124671.23263058448,83835.02671689386,78421.45799347144,42755.29081564513,10539.360461547263,13091.966331135402,6686.784658374196,8746.842553126462,4039.510793622616,7194.081632456546,2929.56285032952,718.5849632877116,7269.198628618842,16258.542169356,116857.69302977584,OAS1_0184_MR1_mpr-4,20625.960946225896,78421.45799347144,51256.54538131861,358835.6056671975
